lr-AdamW,step,train_loss_step,train/mae_step,train/avg_gt_step,train/relative_mae_step,epoch,train_loss_epoch,train/mae_epoch,train/avg_gt_epoch,train/relative_mae_epoch,val_loss_step,val/mae_step,val/avg_gt_step,val/relative_mae_step,val_loss_epoch,val/mae_epoch,val/avg_gt_epoch,val/relative_mae_epoch
,25,,,,,,,,,,0.0005081613780930638,0.01628544181585312,0.06003493070602417,0.2765273451805115,,,,
,26,,,,,,,,,,0.00040756765520200133,0.016685940325260162,0.08774885535240173,0.18982313573360443,,,,
,27,,,,,,,,,,0.0008595286635681987,0.01821405440568924,0.08464223891496658,0.2198757827281952,,,,
,28,,,,,,,,,,0.00025549635756760836,0.01344209536910057,0.09737119823694229,0.13757333159446716,,,,
,29,,,,,,,,,,0.00044558229274116457,0.01616259291768074,0.07316552102565765,0.22432133555412292,,,,
,30,,,,,,,,,,0.00033126171911135316,0.014616633765399456,0.09309139102697372,0.15672317147254944,,,,
,31,,,,,,,,,,0.001014814362861216,0.01957598142325878,0.07488448172807693,0.2612232565879822,,,,
,32,,,,,,,,,,0.0010347869247198105,0.0202888585627079,0.09865380078554153,0.2028951644897461,,,,
,33,,,,,,,,,,0.0002926854940596968,0.014155971817672253,0.09184093773365021,0.15555444359779358,,,,
,34,,,,,,,,,,0.0006555598811246455,0.015226366929709911,0.08624716848134995,0.17598280310630798,,,,
,35,,,,,,,,,,0.0008810306899249554,0.018973512575030327,0.08352109789848328,0.2278173565864563,,,,
,36,,,,,,,,,,0.0006945754867047071,0.018592020496726036,0.09903575479984283,0.18791109323501587,,,,
,37,,,,,,,,,,0.0015056128613650799,0.020866766571998596,0.1002226173877716,0.20740662515163422,,,,
,38,,,,,,,,,,0.0010790762025862932,0.020921260118484497,0.08885399997234344,0.2390495240688324,,,,
,39,,,,,,,,,,0.0013493651058524847,0.0193891990929842,0.090364009141922,0.21399110555648804,,,,
,40,,,,,,,,,,0.0006633367738686502,0.017213284969329834,0.09460536390542984,0.18599706888198853,,,,
,41,,,,,,,,,,0.0004894136218354106,0.017170343548059464,0.09277929365634918,0.18542611598968506,,,,
,42,,,,,,,,,,0.0016328941565006971,0.02109939232468605,0.08559118211269379,0.2479749321937561,,,,
,43,,,,,,,,,,0.0002451866748742759,0.013270743191242218,0.07825666666030884,0.17217567563056946,,,,
,44,,,,,,,,,,0.001005808706395328,0.022377319633960724,0.09308338165283203,0.24475893378257751,,,,
,45,,,,,,,,,,0.0007633641362190247,0.019540641456842422,0.1048729196190834,0.18809154629707336,,,,
,46,,,,,,,,,,0.0009378421818837523,0.018898852169513702,0.09185135364532471,0.2048165202140808,,,,
,47,,,,,,,,,,0.00046162179205566645,0.01545640267431736,0.07889267057180405,0.19590719044208527,,,,
,48,,,,,,,,,,0.00048183673061430454,0.015569431707262993,0.06828126311302185,0.22805212438106537,,,,
,49,,,,,,,,,,0.00027552267420105636,0.012766622006893158,0.07744552195072174,0.16706152260303497,,,,
,50,,,,,,,,,,0.00042869034223258495,0.01566706970334053,0.07762328535318375,0.215092271566391,,,,
,51,,,,,,,,,,0.000484356249216944,0.01660413108766079,0.08315561711788177,0.21298491954803467,,,,
,52,,,,,,,,,,0.0011168585624545813,0.018595028668642044,0.0810408666729927,0.23803099989891052,,,,
,53,,,,,,,,,,0.0005860325763933361,0.01864093728363514,0.10007324069738388,0.19006207585334778,,,,
,54,,,,,,,,,,0.0005254654097370803,0.017512552440166473,0.09111837297677994,0.19974449276924133,,,,
,55,,,,,,,,,,0.0002688358072191477,0.01369522511959076,0.07634939253330231,0.17932897806167603,,,,
,56,,,,,,,,,,0.0014109921175986528,0.021958764642477036,0.09280678629875183,0.23701508343219757,,,,
,57,,,,,,,,,,0.00032649916829541326,0.013705603778362274,0.0695618987083435,0.19699853658676147,,,,
,58,,,,,,,,,,0.0009665670804679394,0.019724629819393158,0.09741880744695663,0.20862525701522827,,,,
,59,,,,,,,,,,0.0008281857008114457,0.018263766542077065,0.087633416056633,0.21078786253929138,,,,
,60,,,,,,,,,,0.0005663566989824176,0.017383437603712082,0.08925192058086395,0.20000119507312775,,,,
,61,,,,,,,,,,0.000612532370723784,0.018466591835021973,0.09779500961303711,0.19026479125022888,,,,
,62,,,,,,,,,,0.0004063511732965708,0.016082771122455597,0.07794032990932465,0.2090284824371338,,,,
,63,,,,,,,,,,0.0011232182150706649,0.01870080456137657,0.0849938616156578,0.21927666664123535,,,,
,64,,,,,,,,,,0.0008510022307746112,0.019146312028169632,0.09326913207769394,0.2076670229434967,,,,
,65,,,,,,,,,,0.001194017706438899,0.019767479971051216,0.0833069384098053,0.24135321378707886,,,,
,66,,,,,,,,,,0.0007632263004779816,0.019172433763742447,0.09049445390701294,0.21792277693748474,,,,
,67,,,,,,,,,,0.0019076537573710084,0.02710704132914543,0.09238301217556,0.2928031384944916,,,,
,68,,,,,,,,,,0.0005976310931146145,0.01730065420269966,0.0815439522266388,0.2118901014328003,,,,
,69,,,,,,,,,,0.0005347433616407216,0.017033854499459267,0.07787267118692398,0.23927846550941467,,,,
,1574,,,,,4,,,,,,,,,0.0007396155269816518,0.01800278201699257,0.08661788702011108,0.21116763353347778
,1574,,,,,4,0.0009699719375930727,0.02026020735502243,0.08676636964082718,0.23780524730682373,,,,,,,,
0.0001538256312529776,1883,,,,,,,,,,,,,,,,,
0.0001538256312529776,1883,,,,,,,,,,,,,,,,,
,1883,0.00044580778921954334,0.011737498454749584,0.07567232847213745,0.1551094949245453,5,,,,,,,,,,,,
,1889,,,,,5,0.00077799306018278,0.017391569912433624,0.08693839609622955,0.20360177755355835,,,,,,,,
