test_aligned_mae_10min,test_aligned_rmse_10min,test_aligned_csi30_10min,test_aligned_ssim_10min,test_aligned_mae_30min,test_aligned_rmse_30min,test_aligned_csi30_30min,test_aligned_ssim_30min,test_aligned_mae_1h,test_aligned_rmse_1h,test_aligned_csi30_1h,test_aligned_ssim_1h,test_aligned_mae_2h,test_aligned_rmse_2h,test_aligned_csi30_2h,test_aligned_ssim_2h,test_mse_epoch,test_mae_epoch,test_ssim_epoch,test_csi_16_epoch,test_csi_74_epoch,test_csi_133_epoch,test_csi_160_epoch,test_csi_181_epoch,test_csi_219_epoch,test_csi_avg_epoch,test_pod_16_epoch,test_pod_74_epoch,test_pod_133_epoch,test_pod_160_epoch,test_pod_181_epoch,test_pod_219_epoch,test_pod_avg_epoch,test_sucr_16_epoch,test_sucr_74_epoch,test_sucr_133_epoch,test_sucr_160_epoch,test_sucr_181_epoch,test_sucr_219_epoch,test_sucr_avg_epoch,test_bias_16_epoch,test_bias_74_epoch,test_bias_133_epoch,test_bias_160_epoch,test_bias_181_epoch,test_bias_219_epoch,test_bias_avg_epoch,test_fvd_epoch,test_aligned_mse_epoch,test_aligned_mae_epoch,test_aligned_ssim_epoch,test_aligned_csi_16_epoch,test_aligned_csi_74_epoch,test_aligned_csi_133_epoch,test_aligned_csi_160_epoch,test_aligned_csi_181_epoch,test_aligned_csi_219_epoch,test_aligned_csi_avg_epoch,test_aligned_pod_16_epoch,test_aligned_pod_74_epoch,test_aligned_pod_133_epoch,test_aligned_pod_160_epoch,test_aligned_pod_181_epoch,test_aligned_pod_219_epoch,test_aligned_pod_avg_epoch,test_aligned_sucr_16_epoch,test_aligned_sucr_74_epoch,test_aligned_sucr_133_epoch,test_aligned_sucr_160_epoch,test_aligned_sucr_181_epoch,test_aligned_sucr_219_epoch,test_aligned_sucr_avg_epoch,test_aligned_bias_16_epoch,test_aligned_bias_74_epoch,test_aligned_bias_133_epoch,test_aligned_bias_160_epoch,test_aligned_bias_181_epoch,test_aligned_bias_219_epoch,test_aligned_bias_avg_epoch,test_aligned_fvd_epoch,epoch,step
0.06616293638944626,0.10704760253429413,0.9037910103797913,0.6028056740760803,0.06616293638944626,0.10704760253429413,0.9037910103797913,0.6028056740760803,0.06616293638944626,0.10704760253429413,0.9037910103797913,0.6028056740760803,0.06616293638944626,0.10704760253429413,0.9037910103797913,0.6028056740760803,0.01015348918735981,0.06065792217850685,0.6242981553077698,0.7699191570281982,0.7413516044616699,0.9969463348388672,0.9984076023101807,0.9963335394859314,0.9369078874588013,0.906644344329834,0.8743815422058105,0.8188049793243408,0.9970999360084534,0.9984382390975952,0.9963580965995789,0.9369251728057861,0.9370013475418091,0.865671694278717,0.8868427872657776,0.9998455047607422,0.9999692440032959,0.9999752640724182,0.9999803304672241,0.9587141275405884,2.123462677001953,1.774258017539978,2.0699539184570312,2.075000047683716,2.066338300704956,1.8271574974060059,1.9893617630004883,479.30859375,0.011459189467132092,0.06616293638944626,0.6028056740760803,0.75750732421875,0.7352263927459717,0.9969123601913452,0.9983725547790527,0.9964139461517334,0.9383134841918945,0.9037910103797913,0.9215439558029175,0.874101459980011,0.9970842599868774,0.9984091520309448,0.9964433908462524,0.9383347630500793,0.9543194770812988,0.8097271919250488,0.8223052620887756,0.9998271465301514,0.9999632835388184,0.9999703764915466,0.9999758005142212,0.9386281967163086,2.695899248123169,2.3518338203430176,2.069964647293091,2.074903964996338,2.0667123794555664,1.8326761722564697,2.1819982528686523,666.230712890625,0,0
