lr-AdamW,step,train_loss_step,train/mae_step,train/avg_gt_step,train/relative_mae_step,epoch,train_loss_epoch,train/mae_epoch,train/avg_gt_epoch,train/relative_mae_epoch,val_loss_step,val/mae_step,val/avg_gt_step,val/relative_mae_step,val_loss_epoch,val/mae_epoch,val/avg_gt_epoch,val/relative_mae_epoch
,6,,,,,,,,,,0.0001865971426013857,0.007680778857320547,0.025477152317762375,0.30147701501846313,,,,
,7,,,,,,,,,,0.00041178910760208964,0.009973655454814434,0.06866084039211273,0.14525970816612244,,,,
,8,,,,,,,,,,0.000212609171285294,0.007163687609136105,0.11188463866710663,0.06402744352817535,,,,
,9,,,,,,,,,,0.0003619198396336287,0.009974610060453415,0.10694815963506699,0.0932658314704895,,,,
,10,,,,,,,,,,7.806732173776254e-05,0.005047578364610672,0.08197197318077087,0.06157687306404114,,,,
,11,,,,,,,,,,0.0001286080077989027,0.0069250743836164474,0.07832591235637665,0.08841356635093689,,,,
,12,,,,,,,,,,5.9731850342359394e-05,0.0050194887444376945,0.07550571858882904,0.06647825241088867,,,,
,13,,,,,,,,,,0.0001680374552961439,0.005834344308823347,0.06541398167610168,0.08919107913970947,,,,
,14,,,,,,,,,,0.0002856058708857745,0.00886515248566866,0.1331549882888794,0.06657769531011581,,,,
,15,,,,,,,,,,0.000226756717893295,0.008038006722927094,0.08672043681144714,0.09268871694803238,,,,
,16,,,,,,,,,,0.00023156940005719662,0.007017768919467926,0.05225556343793869,0.13429704308509827,,,,
,169,,,,,4,,,,,,,,,0.000248227413976565,0.007866792380809784,0.07918630540370941,0.11191746592521667
,169,,,,,4,0.00042957995901815593,0.009755099192261696,0.09670303761959076,0.10208343714475632,,,,,,,,
0.0001536459909228442,197,,,,,,,,,,,,,,,,,
0.0001536459909228442,197,,,,,,,,,,,,,,,,,
0.0001536459909228442,197,,,,,,,,,,,,,,,,,
0.0001536459909228442,197,,,,,,,,,,,,,,,,,
,197,0.000534921302460134,0.011774368584156036,0.09643109887838364,0.12210135161876678,5,,,,,,,,,,,,
,203,,,,,5,0.00041615506052039564,0.009594675153493881,0.09670302271842957,0.10073663294315338,,,,,,,,
0.00016263237518910741,230,,,,,,,,,,,,,,,,,
0.00016263237518910741,230,,,,,,,,,,,,,,,,,
0.00016263237518910741,230,,,,,,,,,,,,,,,,,
0.00016263237518910741,230,,,,,,,,,,,,,,,,,
,230,0.0008981431601569057,0.014362847432494164,0.1129608005285263,0.12714894115924835,6,,,,,,,,,,,,
,237,,,,,6,0.0003582491190172732,0.009070147760212421,0.09670304507017136,0.09495284408330917,,,,,,,,
0.00017161875945537067,263,,,,,,,,,,,,,,,,,
0.00017161875945537067,263,,,,,,,,,,,,,,,,,
0.00017161875945537067,263,,,,,,,,,,,,,,,,,
0.00017161875945537067,263,,,,,,,,,,,,,,,,,
,263,0.000722064811270684,0.01403531339019537,0.09553974866867065,0.14690546691417694,7,,,,,,,,,,,,
,271,,,,,7,0.00040946679655462503,0.00955429207533598,0.09670305252075195,0.09955042600631714,,,,,,,,
0.0001806051437216339,296,,,,,,,,,,,,,,,,,
0.0001806051437216339,296,,,,,,,,,,,,,,,,,
0.0001806051437216339,296,,,,,,,,,,,,,,,,,
0.0001806051437216339,296,,,,,,,,,,,,,,,,,
,296,0.00013624830171465874,0.0070608509704470634,0.08381583541631699,0.08424243330955505,8,,,,,,,,,,,,
,305,,,,,8,0.00037110637640580535,0.009236384183168411,0.09670303761959076,0.09724199026823044,,,,,,,,
0.00018959152798789713,329,,,,,,,,,,,,,,,,,
0.00018959152798789713,329,,,,,,,,,,,,,,,,,
0.00018959152798789713,329,,,,,,,,,,,,,,,,,
0.00018959152798789713,329,,,,,,,,,,,,,,,,,
,329,0.0002814578474499285,0.010337230749428272,0.13080179691314697,0.07902972400188446,9,,,,,,,,,,,,
,17,,,,,,,,,,0.00010999638470821083,0.006700999569147825,0.09195023030042648,0.07287637144327164,,,,
,18,,,,,,,,,,0.0007288415217772126,0.009941348806023598,0.039159953594207764,0.253865122795105,,,,
,19,,,,,,,,,,9.777463128557429e-05,0.006448405794799328,0.07243724912405014,0.08902056515216827,,,,
,20,,,,,,,,,,0.0003982848138548434,0.010021199472248554,0.09695577621459961,0.1033584475517273,,,,
,21,,,,,,,,,,0.0005103332223370671,0.0117713687941432,0.08865968883037567,0.13277022540569305,,,,
,22,,,,,,,,,,0.00033945971517823637,0.00942775048315525,0.05721943825483322,0.16476479172706604,,,,
,23,,,,,,,,,,0.0001226677413797006,0.005217404570430517,0.025477152317762375,0.2047875076532364,,,,
,24,,,,,,,,,,0.00014114222722128034,0.0065854210406541824,0.06866084039211273,0.09591231495141983,,,,
,25,,,,,,,,,,0.00022894951689522713,0.010078063234686852,0.11188463866710663,0.09007547795772552,,,,
,26,,,,,,,,,,0.0008960837731137872,0.015410922467708588,0.10694815963506699,0.14409711956977844,,,,
,27,,,,,,,,,,0.00041587185114622116,0.012308366596698761,0.08197197318077087,0.15015333890914917,,,,
,28,,,,,,,,,,0.00082784378901124,0.012550322338938713,0.07832591235637665,0.1602320373058319,,,,
,29,,,,,,,,,,0.0008787953993305564,0.013212164863944054,0.07550571858882904,0.17498227953910828,,,,
,30,,,,,,,,,,0.00011308967805234715,0.005173151846975088,0.06541398167610168,0.07908326387405396,,,,
,31,,,,,,,,,,0.00026625144528225064,0.00961451418697834,0.1331549882888794,0.07220543175935745,,,,
,32,,,,,,,,,,0.00032874365570023656,0.007822124287486076,0.08672043681144714,0.0901993066072464,,,,
,33,,,,,,,,,,9.393158688908443e-05,0.006152241490781307,0.05225556343793869,0.11773368716239929,,,,
,339,,,,,9,,,,,,,,,0.0003909754741471261,0.009415735490620136,0.07918630540370941,0.12953032553195953
,339,,,,,9,0.00043427111813798547,0.009923284873366356,0.09670302271842957,0.10334662348031998,,,,,,,,
0.0001985779122541604,362,,,,,,,,,,,,,,,,,
0.0001985779122541604,362,,,,,,,,,,,,,,,,,
0.0001985779122541604,362,,,,,,,,,,,,,,,,,
0.0001985779122541604,362,,,,,,,,,,,,,,,,,
,362,0.0002804769610520452,0.009308644570410252,0.09980263561010361,0.09327051788568497,10,,,,,,,,,,,,
,373,,,,,10,0.000417672359617427,0.009467611089348793,0.09670306742191315,0.09860460460186005,,,,,,,,
0.00020756429652042362,395,,,,,,,,,,,,,,,,,
0.00020756429652042362,395,,,,,,,,,,,,,,,,,
0.00020756429652042362,395,,,,,,,,,,,,,,,,,
0.00020756429652042362,395,,,,,,,,,,,,,,,,,
,395,0.0008199282456189394,0.012588847428560257,0.08756020665168762,0.14377360045909882,11,,,,,,,,,,,,
,407,,,,,11,0.00041209234041161835,0.009742921218276024,0.09670305997133255,0.10218729823827744,,,,,,,,
0.00021655068078668682,428,,,,,,,,,,,,,,,,,
0.00021655068078668682,428,,,,,,,,,,,,,,,,,
0.00021655068078668682,428,,,,,,,,,,,,,,,,,
0.00021655068078668682,428,,,,,,,,,,,,,,,,,
,428,0.0005504762521013618,0.012145129963755608,0.1095808669924736,0.1108325645327568,12,,,,,,,,,,,,
,441,,,,,12,0.0003839394194073975,0.009347080253064632,0.09670303016901016,0.09837410598993301,,,,,,,,
0.0002255370650529501,461,,,,,,,,,,,,,,,,,
0.0002255370650529501,461,,,,,,,,,,,,,,,,,
0.0002255370650529501,461,,,,,,,,,,,,,,,,,
0.0002255370650529501,461,,,,,,,,,,,,,,,,,
,461,0.00034249277086928487,0.008240053430199623,0.07364410161972046,0.11189018934965134,13,,,,,,,,,,,,
,475,,,,,13,0.00038210145430639386,0.009283984079957008,0.09670307487249374,0.09676814079284668,,,,,,,,
0.0002345234493192133,494,,,,,,,,,,,,,,,,,
0.0002345234493192133,494,,,,,,,,,,,,,,,,,
0.0002345234493192133,494,,,,,,,,,,,,,,,,,
0.0002345234493192133,494,,,,,,,,,,,,,,,,,
,494,0.000689222477376461,0.012862350791692734,0.09509661048650742,0.1352556049823761,14,,,,,,,,,,,,
,34,,,,,,,,,,0.0002598259598016739,0.008381912484765053,0.09195023030042648,0.09115704894065857,,,,
,35,,,,,,,,,,2.7348218281986192e-05,0.003913720138370991,0.039159953594207764,0.09994187206029892,,,,
,36,,,,,,,,,,0.00013391239917837083,0.007610758300870657,0.07243724912405014,0.10506690293550491,,,,
,37,,,,,,,,,,0.00018206628737971187,0.006866956129670143,0.09695577621459961,0.07082564383745193,,,,
,38,,,,,,,,,,0.00041135825449600816,0.00989731214940548,0.08865968883037567,0.11163259297609329,,,,
,39,,,,,,,,,,0.0005040314281359315,0.01114756427705288,0.05721943825483322,0.19482125341892242,,,,
,40,,,,,,,,,,7.766912312945351e-05,0.00518867326900363,0.025477152317762375,0.2036597728729248,,,,
,41,,,,,,,,,,0.00014112352801021188,0.007194778881967068,0.06866084039211273,0.10478720813989639,,,,
,42,,,,,,,,,,0.0001297833223361522,0.007415832486003637,0.11188463866710663,0.06628105789422989,,,,
,43,,,,,,,,,,5.3379288146970794e-05,0.004900656640529633,0.10694815963506699,0.04582272469997406,,,,
,44,,,,,,,,,,0.00016975114704109728,0.006175193004310131,0.08197197318077087,0.07533296942710876,,,,
,45,,,,,,,,,,0.0002359456557314843,0.007866192609071732,0.07832591235637665,0.1004289835691452,,,,
,46,,,,,,,,,,0.0001754332333803177,0.008119836449623108,0.07550571858882904,0.1075393408536911,,,,
,47,,,,,,,,,,0.00019121319928672165,0.008043902926146984,0.06541398167610168,0.12296915054321289,,,,
,48,,,,,,,,,,0.00033358228392899036,0.01014968566596508,0.1331549882888794,0.07622459530830383,,,,
,49,,,,,,,,,,0.00011139402340631932,0.006471745669841766,0.08672043681144714,0.07462768256664276,,,,
,50,,,,,,,,,,5.005288403481245e-05,0.0051905447617173195,0.05225556343793869,0.09932997077703476,,,,
,509,,,,,14,,,,,,,,,0.00019168750441167504,0.0073903026059269905,0.07918630540370941,0.10307779163122177
,509,,,,,14,0.00036878458922728896,0.009613268077373505,0.09670308232307434,0.1005571186542511,,,,,,,,
0.00024350983358547657,527,,,,,,,,,,,,,,,,,
0.00024350983358547657,527,,,,,,,,,,,,,,,,,
0.00024350983358547657,527,,,,,,,,,,,,,,,,,
0.00024350983358547657,527,,,,,,,,,,,,,,,,,
,527,0.0003117980668321252,0.009334776550531387,0.09470038115978241,0.09857168048620224,15,,,,,,,,,,,,
,543,,,,,15,0.0003557156305760145,0.009200070053339005,0.09670302271842957,0.09589136391878128,,,,,,,,
0.0002524962178517398,560,,,,,,,,,,,,,,,,,
0.0002524962178517398,560,,,,,,,,,,,,,,,,,
0.0002524962178517398,560,,,,,,,,,,,,,,,,,
0.0002524962178517398,560,,,,,,,,,,,,,,,,,
,560,8.401671948377043e-05,0.006377671845257282,0.09366309642791748,0.06809160858392715,16,,,,,,,,,,,,
,577,,,,,16,0.00041266853804700077,0.009521503001451492,0.09670303016901016,0.09926113486289978,,,,,,,,
0.00026148260211800303,593,,,,,,,,,,,,,,,,,
0.00026148260211800303,593,,,,,,,,,,,,,,,,,
0.00026148260211800303,593,,,,,,,,,,,,,,,,,
0.00026148260211800303,593,,,,,,,,,,,,,,,,,
,593,0.0004839161119889468,0.011422082781791687,0.07730075716972351,0.14776156842708588,17,,,,,,,,,,,,
,611,,,,,17,0.00034400972072035074,0.009055531583726406,0.09670301526784897,0.09541917592287064,,,,,,,,
0.00027046898638426626,626,,,,,,,,,,,,,,,,,
0.00027046898638426626,626,,,,,,,,,,,,,,,,,
0.00027046898638426626,626,,,,,,,,,,,,,,,,,
0.00027046898638426626,626,,,,,,,,,,,,,,,,,
,626,0.0008023054688237607,0.013465849682688713,0.09472479671239853,0.14215758442878723,18,,,,,,,,,,,,
,645,,,,,18,0.00040015587001107633,0.009488706476986408,0.09670305252075195,0.09913847595453262,,,,,,,,
0.0002794553706505295,659,,,,,,,,,,,,,,,,,
0.0002794553706505295,659,,,,,,,,,,,,,,,,,
0.0002794553706505295,659,,,,,,,,,,,,,,,,,
0.0002794553706505295,659,,,,,,,,,,,,,,,,,
,659,0.0001265935570700094,0.006835584994405508,0.09833323955535889,0.06951448321342468,19,,,,,,,,,,,,
,51,,,,,,,,,,0.00018147367518395185,0.00817236676812172,0.09195023030042648,0.08887814730405807,,,,
,52,,,,,,,,,,0.00013167821452952921,0.007742847315967083,0.039159953594207764,0.19772355258464813,,,,
,53,,,,,,,,,,0.00035885325632989407,0.012319600209593773,0.07243724912405014,0.17007270455360413,,,,
,54,,,,,,,,,,0.0008190653170458972,0.01626688241958618,0.09695577621459961,0.16777628660202026,,,,
,55,,,,,,,,,,6.690281588817015e-05,0.005765732377767563,0.08865968883037567,0.06503216922283173,,,,
,56,,,,,,,,,,0.00021917890990152955,0.008800126612186432,0.05721943825483322,0.15379607677459717,,,,
,57,,,,,,,,,,9.480604057898745e-05,0.0065065971575677395,0.025477152317762375,0.25538939237594604,,,,
,58,,,,,,,,,,0.0002735416346695274,0.00941179133951664,0.06866084039211273,0.13707652688026428,,,,
,59,,,,,,,,,,0.00045179156586527824,0.011029722169041634,0.11188463866710663,0.09858119487762451,,,,
,60,,,,,,,,,,0.00028407530044205487,0.007150189485400915,0.10694815963506699,0.06685658544301987,,,,
,61,,,,,,,,,,8.414545300183818e-05,0.005080354865640402,0.08197197318077087,0.06197672337293625,,,,
,62,,,,,,,,,,0.00030140086892060935,0.01059127040207386,0.07832591235637665,0.1352204978466034,,,,
,63,,,,,,,,,,6.626195681747049e-05,0.006473504938185215,0.07550571858882904,0.08573528379201889,,,,
,64,,,,,,,,,,8.54859099490568e-05,0.005719113163650036,0.06541398167610168,0.08742950856685638,,,,
,65,,,,,,,,,,0.0005557587137445807,0.012119798921048641,0.1331549882888794,0.09102023392915726,,,,
,66,,,,,,,,,,0.0003576064482331276,0.010674318298697472,0.08672043681144714,0.12308882921934128,,,,
,67,,,,,,,,,,0.00012215098831802607,0.007846151478588581,0.05225556343793869,0.15014956891536713,,,,
,679,,,,,19,,,,,,,,,0.0002662485931068659,0.008954380638897419,0.07918630540370941,0.12489263713359833
,679,,,,,19,0.00039407520671375096,0.009758828207850456,0.09670306742191315,0.10312739759683609,,,,,,,,
0.0002884417549167928,692,,,,,,,,,,,,,,,,,
0.0002884417549167928,692,,,,,,,,,,,,,,,,,
0.0002884417549167928,692,,,,,,,,,,,,,,,,,
0.0002884417549167928,692,,,,,,,,,,,,,,,,,
,692,0.0001721858134260401,0.006356365513056517,0.10314660519361496,0.061624567955732346,20,,,,,,,,,,,,
,713,,,,,20,0.0004461060743778944,0.010093620978295803,0.09670304507017136,0.10565440356731415,,,,,,,,
0.000297428139183056,725,,,,,,,,,,,,,,,,,
0.000297428139183056,725,,,,,,,,,,,,,,,,,
0.000297428139183056,725,,,,,,,,,,,,,,,,,
0.000297428139183056,725,,,,,,,,,,,,,,,,,
,725,0.00020871925516985357,0.008438053540885448,0.09743299335241318,0.08660364896059036,21,,,,,,,,,,,,
,747,,,,,21,0.0004333068791311234,0.010128598660230637,0.09670305252075195,0.10552439093589783,,,,,,,,
0.00030641452344931923,758,,,,,,,,,,,,,,,,,
0.00030641452344931923,758,,,,,,,,,,,,,,,,,
0.00030641452344931923,758,,,,,,,,,,,,,,,,,
0.00030641452344931923,758,,,,,,,,,,,,,,,,,
,758,0.0015483701135963202,0.01136058196425438,0.11703192442655563,0.09707249701023102,22,,,,,,,,,,,,
,781,,,,,22,0.0003920251037925482,0.009435335174202919,0.09670306742191315,0.09830630570650101,,,,,,,,
0.0003154009077155825,791,,,,,,,,,,,,,,,,,
0.0003154009077155825,791,,,,,,,,,,,,,,,,,
0.0003154009077155825,791,,,,,,,,,,,,,,,,,
0.0003154009077155825,791,,,,,,,,,,,,,,,,,
,791,0.00025997747434303164,0.008476887829601765,0.11289826035499573,0.07508429884910583,23,,,,,,,,,,,,
,815,,,,,23,0.0003840946883428842,0.00956782978028059,0.09670306742191315,0.09991254657506943,,,,,,,,
0.0003243872919818457,824,,,,,,,,,,,,,,,,,
0.0003243872919818457,824,,,,,,,,,,,,,,,,,
0.0003243872919818457,824,,,,,,,,,,,,,,,,,
0.0003243872919818457,824,,,,,,,,,,,,,,,,,
,824,0.0003023211902473122,0.01101741474121809,0.09117178618907928,0.1208423599600792,24,,,,,,,,,,,,
,68,,,,,,,,,,0.0008841220987960696,0.01759951189160347,0.09195023030042648,0.19140256941318512,,,,
,69,,,,,,,,,,0.0009353636996820569,0.01107180304825306,0.039159953594207764,0.2827327251434326,,,,
,70,,,,,,,,,,0.00013057960313744843,0.0067887697368860245,0.07243724912405014,0.09371930360794067,,,,
,71,,,,,,,,,,0.00016203895211219788,0.0075871809385716915,0.09695577621459961,0.07825402915477753,,,,
,72,,,,,,,,,,0.0009530250681564212,0.013411395251750946,0.08865968883037567,0.15126822888851166,,,,
,73,,,,,,,,,,0.00012842619617003947,0.00630210479721427,0.05721943825483322,0.11013920605182648,,,,
,74,,,,,,,,,,0.00012605282245203853,0.0065290667116642,0.025477152317762375,0.2562713325023651,,,,
,75,,,,,,,,,,0.00030062010046094656,0.009486451745033264,0.06866084039211273,0.13816390931606293,,,,
,76,,,,,,,,,,0.00044205502490513027,0.011167993769049644,0.11188463866710663,0.09981703758239746,,,,
,77,,,,,,,,,,0.00019163696561008692,0.00901092030107975,0.10694815963506699,0.08425502479076385,,,,
,78,,,,,,,,,,8.816941408440471e-05,0.00613547395914793,0.08197197318077087,0.07484842836856842,,,,
,79,,,,,,,,,,7.70386541262269e-05,0.006127852946519852,0.07832591235637665,0.07823531329631805,,,,
,80,,,,,,,,,,0.00026790855918079615,0.008564510382711887,0.07550571858882904,0.11342861503362656,,,,
,81,,,,,,,,,,0.0005942934658378363,0.01025613583624363,0.06541398167610168,0.15678811073303223,,,,
,82,,,,,,,,,,0.00025661103427410126,0.009908026084303856,0.1331549882888794,0.07440972328186035,,,,
,83,,,,,,,,,,0.0007231609779410064,0.011822755448520184,0.08672043681144714,0.13633181154727936,,,,
,84,,,,,,,,,,8.43528687255457e-05,0.00538485124707222,0.05225556343793869,0.10304836183786392,,,,
,849,,,,,24,,,,,,,,,0.0003820168785750866,0.009361356496810913,0.07918630540370941,0.13161148130893707
,849,,,,,24,0.00038724762271158397,0.009649188257753849,0.09670303761959076,0.10120856016874313,,,,,,,,
0.000333373676248109,857,,,,,,,,,,,,,,,,,
0.000333373676248109,857,,,,,,,,,,,,,,,,,
0.000333373676248109,857,,,,,,,,,,,,,,,,,
0.000333373676248109,857,,,,,,,,,,,,,,,,,
,857,0.0004045203095301986,0.009081236086785793,0.11353000998497009,0.0799897313117981,25,,,,,,,,,,,,
,883,,,,,25,0.0003912741085514426,0.009602622129023075,0.09670302271842957,0.10080509632825851,,,,,,,,
0.0003423600605143722,890,,,,,,,,,,,,,,,,,
0.0003423600605143722,890,,,,,,,,,,,,,,,,,
0.0003423600605143722,890,,,,,,,,,,,,,,,,,
0.0003423600605143722,890,,,,,,,,,,,,,,,,,
,890,0.00028983387164771557,0.00798257626593113,0.08914151787757874,0.0895494669675827,26,,,,,,,,,,,,
,917,,,,,26,0.000404842896386981,0.009786317124962807,0.09670306742191315,0.10276731848716736,,,,,,,,
0.0003513464447806354,923,,,,,,,,,,,,,,,,,
0.0003513464447806354,923,,,,,,,,,,,,,,,,,
0.0003513464447806354,923,,,,,,,,,,,,,,,,,
0.0003513464447806354,923,,,,,,,,,,,,,,,,,
,923,0.00036911314236931503,0.008710246533155441,0.12437465041875839,0.07003232091665268,27,,,,,,,,,,,,
,951,,,,,27,0.0004138080112170428,0.009716376662254333,0.09670303761959076,0.10148004442453384,,,,,,,,
0.00036033282904689867,956,,,,,,,,,,,,,,,,,
0.00036033282904689867,956,,,,,,,,,,,,,,,,,
0.00036033282904689867,956,,,,,,,,,,,,,,,,,
0.00036033282904689867,956,,,,,,,,,,,,,,,,,
,956,0.000294291676254943,0.008172313682734966,0.07794405519962311,0.10484843701124191,28,,,,,,,,,,,,
,985,,,,,28,0.00040862473542802036,0.010186991654336452,0.09670303761959076,0.10642839968204498,,,,,,,,
0.0003693192133131619,989,,,,,,,,,,,,,,,,,
0.0003693192133131619,989,,,,,,,,,,,,,,,,,
0.0003693192133131619,989,,,,,,,,,,,,,,,,,
0.0003693192133131619,989,,,,,,,,,,,,,,,,,
,989,0.000941108854021877,0.012872254475951195,0.1142384260892868,0.11267884075641632,29,,,,,,,,,,,,
,85,,,,,,,,,,0.000639470643363893,0.012405550107359886,0.09195023030042648,0.13491590321063995,,,,
,86,,,,,,,,,,7.8518372902181e-05,0.0048182508908212185,0.039159953594207764,0.12304022908210754,,,,
,87,,,,,,,,,,0.0001250902278115973,0.006363506428897381,0.07243724912405014,0.08784852921962738,,,,
,88,,,,,,,,,,0.0006583507638424635,0.012315384112298489,0.09695577621459961,0.12702062726020813,,,,
,89,,,,,,,,,,0.001262470381334424,0.016945071518421173,0.08865968883037567,0.1911248415708542,,,,
,90,,,,,,,,,,0.00023799270275048912,0.009387163445353508,0.05721943825483322,0.1640554666519165,,,,
,91,,,,,,,,,,0.0003019580035470426,0.009365679696202278,0.025477152317762375,0.36761078238487244,,,,
,92,,,,,,,,,,0.0001299302966799587,0.007289431057870388,0.06866084039211273,0.10616575181484222,,,,
,93,,,,,,,,,,0.00040580271161161363,0.011316939257085323,0.11188463866710663,0.10114827752113342,,,,
,94,,,,,,,,,,0.00023939930542837828,0.00784724485129118,0.10694815963506699,0.07337427884340286,,,,
,95,,,,,,,,,,0.0002772316220216453,0.01002446934580803,0.08197197318077087,0.12229140847921371,,,,
,96,,,,,,,,,,0.000182421033969149,0.008457559160888195,0.07832591235637665,0.10797905921936035,,,,
,97,,,,,,,,,,0.0003094653657171875,0.008101748302578926,0.07550571858882904,0.10729978233575821,,,,
,98,,,,,,,,,,0.0001377623702865094,0.006085474044084549,0.06541398167610168,0.0930301621556282,,,,
,99,,,,,,,,,,0.00019759981660172343,0.00854479894042015,0.1331549882888794,0.06417182087898254,,,,
,100,,,,,,,,,,0.00032589788315817714,0.00979628786444664,0.08672043681144714,0.11296398937702179,,,,
,101,,,,,,,,,,0.00029527663718909025,0.010475455783307552,0.05225556343793869,0.20046581327915192,,,,
,1019,,,,,29,,,,,,,,,0.00034284841967746615,0.009351653978228569,0.07918630540370941,0.13238023221492767
,1019,,,,,29,0.00037252038600854576,0.009361387230455875,0.09670302271842957,0.09811027348041534,,,,,,,,
0.0003783055975794252,1022,,,,,,,,,,,,,,,,,
0.0003783055975794252,1022,,,,,,,,,,,,,,,,,
0.0003783055975794252,1022,,,,,,,,,,,,,,,,,
0.0003783055975794252,1022,,,,,,,,,,,,,,,,,
,1022,0.0010770168155431747,0.015476351603865623,0.10241664946079254,0.1511116623878479,30,,,,,,,,,,,,
,1053,,,,,30,0.0003739663807209581,0.009499271400272846,0.09670303761959076,0.09905324876308441,,,,,,,,
0.00038729198184568836,1055,,,,,,,,,,,,,,,,,
0.00038729198184568836,1055,,,,,,,,,,,,,,,,,
0.00038729198184568836,1055,,,,,,,,,,,,,,,,,
0.00038729198184568836,1055,,,,,,,,,,,,,,,,,
,1055,0.000255757273407653,0.008669856004416943,0.08564083278179169,0.10123506188392639,31,,,,,,,,,,,,
,1087,,,,,31,0.00037116280873306096,0.009538247250020504,0.09670305252075195,0.10021898150444031,,,,,,,,
0.0003962783661119517,1088,,,,,,,,,,,,,,,,,
0.0003962783661119517,1088,,,,,,,,,,,,,,,,,
0.0003962783661119517,1088,,,,,,,,,,,,,,,,,
0.0003962783661119517,1088,,,,,,,,,,,,,,,,,
,1088,0.00014776646276004612,0.007661645766347647,0.11115642637014389,0.06892669200897217,32,,,,,,,,,,,,
0.0004052647503782149,1121,,,,,,,,,,,,,,,,,
,1121,3.45606058544945e-05,0.004581416957080364,0.07081028819084167,0.06469986587762833,32,,,,,,,,,,,,
,1121,,,,,32,0.00041769095696508884,0.009997733868658543,0.09670305252075195,0.10467072576284409,,,,,,,,
0.00041425113464447816,1154,,,,,,,,,,,,,,,,,
0.00041425113464447816,1154,,,,,,,,,,,,,,,,,
0.00041425113464447816,1154,,,,,,,,,,,,,,,,,
0.00041425113464447816,1154,,,,,,,,,,,,,,,,,
,1154,0.00016417620645370334,0.007821103557944298,0.10117167234420776,0.07730526477098465,33,,,,,,,,,,,,
,1155,,,,,33,0.00044265438918955624,0.010385148227214813,0.09670305252075195,0.10785307735204697,,,,,,,,
0.0004232375189107412,1187,,,,,,,,,,,,,,,,,
0.0004232375189107412,1187,,,,,,,,,,,,,,,,,
0.0004232375189107412,1187,,,,,,,,,,,,,,,,,
0.0004232375189107412,1187,,,,,,,,,,,,,,,,,
,1187,0.00011979833652731031,0.006745888851583004,0.09529939293861389,0.07078626751899719,34,,,,,,,,,,,,
