test_mse_epoch,test_mae_epoch,test_ssim_epoch,test_csi_16_epoch,test_csi_74_epoch,test_csi_133_epoch,test_csi_160_epoch,test_csi_181_epoch,test_csi_219_epoch,test_csi_avg_epoch,test_pod_16_epoch,test_pod_74_epoch,test_pod_133_epoch,test_pod_160_epoch,test_pod_181_epoch,test_pod_219_epoch,test_pod_avg_epoch,test_sucr_16_epoch,test_sucr_74_epoch,test_sucr_133_epoch,test_sucr_160_epoch,test_sucr_181_epoch,test_sucr_219_epoch,test_sucr_avg_epoch,test_bias_16_epoch,test_bias_74_epoch,test_bias_133_epoch,test_bias_160_epoch,test_bias_181_epoch,test_bias_219_epoch,test_bias_avg_epoch,test_fvd_epoch,test_aligned_mse_epoch,test_aligned_mae_epoch,test_aligned_ssim_epoch,test_aligned_csi_16_epoch,test_aligned_csi_74_epoch,test_aligned_csi_133_epoch,test_aligned_csi_160_epoch,test_aligned_csi_181_epoch,test_aligned_csi_219_epoch,test_aligned_csi_avg_epoch,test_aligned_pod_16_epoch,test_aligned_pod_74_epoch,test_aligned_pod_133_epoch,test_aligned_pod_160_epoch,test_aligned_pod_181_epoch,test_aligned_pod_219_epoch,test_aligned_pod_avg_epoch,test_aligned_sucr_16_epoch,test_aligned_sucr_74_epoch,test_aligned_sucr_133_epoch,test_aligned_sucr_160_epoch,test_aligned_sucr_181_epoch,test_aligned_sucr_219_epoch,test_aligned_sucr_avg_epoch,test_aligned_bias_16_epoch,test_aligned_bias_74_epoch,test_aligned_bias_133_epoch,test_aligned_bias_160_epoch,test_aligned_bias_181_epoch,test_aligned_bias_219_epoch,test_aligned_bias_avg_epoch,test_aligned_fvd_epoch,epoch,step
0.013525523245334625,0.06461120396852493,0.5093374252319336,0.7804697155952454,0.7155267596244812,0.42980659008026123,0.3103111982345581,0.27462106943130493,0.06857707351446152,0.4298853874206543,0.8639578819274902,0.8173209428787231,0.5761107206344604,0.45782509446144104,0.4293390214443207,0.2177596539258957,0.560385525226593,0.8898255228996277,0.8517436385154724,0.6285945773124695,0.4905974566936493,0.43248486518859863,0.0909925252199173,0.5640397667884827,1.9621150493621826,1.9165340662002563,1.7483150959014893,1.8125821352005005,2.0511996746063232,11.920443534851074,3.5685315132141113,366.1957092285156,0.020580485463142395,0.08225880563259125,0.4627569913864136,0.7558484673500061,0.6762621998786926,0.41223302483558655,0.27135133743286133,0.22801510989665985,0.05853249505162239,0.40037378668785095,0.9365594983100891,0.8990352153778076,0.6542267799377441,0.49329113960266113,0.4327352046966553,0.2190147489309311,0.6058104038238525,0.7966358065605164,0.7318432331085205,0.5270674228668213,0.3762144148349762,0.32522523403167725,0.07397202402353287,0.47182634472846985,2.876737117767334,3.14098858833313,3.20681095123291,3.57836651802063,3.684894323348999,18.245712280273438,5.788918495178223,412.161376953125,0,0
