lr-AdamW,step,train_loss_step,train/mae_step,train/avg_gt_step,train/relative_mae_step,epoch,train_loss_epoch,train/mae_epoch,train/avg_gt_epoch,train/relative_mae_epoch,val_loss_step,val/mae_step,val/avg_gt_step,val/relative_mae_step,val_loss_epoch,val/mae_epoch,val/avg_gt_epoch,val/relative_mae_epoch
,1715,0.000232862337725237,0.008443227037787437,0.10185515880584717,0.08289443701505661,50,,,,,,,,,,,,
,1733,,,,,50,0.0003582863719202578,0.009113011881709099,0.09670305997133255,0.09551314264535904,,,,,,,,
9.953850305715973e-06,1748,,,,,,,,,,,,,,,,,
9.953850305715973e-06,1748,,,,,,,,,,,,,,,,,
9.953850305715973e-06,1748,,,,,,,,,,,,,,,,,
9.953850305715973e-06,1748,,,,,,,,,,,,,,,,,
,1748,0.0001902855874504894,0.00656050955876708,0.08333977311849594,0.07872001826763153,51,,,,,,,,,,,,
,1767,,,,,51,0.00042419295641593635,0.009442858397960663,0.09670305252075195,0.09898415207862854,,,,,,,,
9.951679261587133e-06,1781,,,,,,,,,,,,,,,,,
9.951679261587133e-06,1781,,,,,,,,,,,,,,,,,
9.951679261587133e-06,1781,,,,,,,,,,,,,,,,,
9.951679261587133e-06,1781,,,,,,,,,,,,,,,,,
,1781,0.0002713328576646745,0.009173729456961155,0.08528199791908264,0.10756934434175491,52,,,,,,,,,,,,
,1801,,,,,52,0.00039519433630630374,0.009367197751998901,0.09670308232307434,0.09818514436483383,,,,,,,,
9.949458565682098e-06,1814,,,,,,,,,,,,,,,,,
9.949458565682098e-06,1814,,,,,,,,,,,,,,,,,
9.949458565682098e-06,1814,,,,,,,,,,,,,,,,,
9.949458565682098e-06,1814,,,,,,,,,,,,,,,,,
,1814,7.25380377843976e-05,0.0054725101217627525,0.07959400862455368,0.06875529140233994,53,,,,,,,,,,,,
,1835,,,,,53,0.0003520839964039624,0.009123784489929676,0.09670308232307434,0.095077283680439,,,,,,,,
9.947188240290866e-06,1847,,,,,,,,,,,,,,,,,
9.947188240290866e-06,1847,,,,,,,,,,,,,,,,,
9.947188240290866e-06,1847,,,,,,,,,,,,,,,,,
9.947188240290866e-06,1847,,,,,,,,,,,,,,,,,
,1847,0.0014207116328179836,0.01907084509730339,0.10122742503881454,0.18839600682258606,54,,,,,,,,,,,,
,1869,,,,,54,0.00040619357605464756,0.009356653317809105,0.09670306742191315,0.09663459658622742,,,,,,,,
9.944868308201592e-06,1880,,,,,,,,,,,,,,,,,
9.944868308201592e-06,1880,,,,,,,,,,,,,,,,,
9.944868308201592e-06,1880,,,,,,,,,,,,,,,,,
9.944868308201592e-06,1880,,,,,,,,,,,,,,,,,
,1880,0.00024166387447621673,0.008205916732549667,0.08670882880687714,0.09463760256767273,55,,,,,,,,,,,,
,1903,,,,,55,0.00034819531720131636,0.009035822935402393,0.09670305997133255,0.09429476410150528,,,,,,,,
9.94249879270035e-06,1913,,,,,,,,,,,,,,,,,
9.94249879270035e-06,1913,,,,,,,,,,,,,,,,,
9.94249879270035e-06,1913,,,,,,,,,,,,,,,,,
9.94249879270035e-06,1913,,,,,,,,,,,,,,,,,
,1913,0.0003203562810085714,0.00912318006157875,0.09936124086380005,0.09181828796863556,56,,,,,,,,,,,,
,1937,,,,,56,0.00040237256325781345,0.009491858072578907,0.09670306742191315,0.09888703376054764,,,,,,,,
9.940079717570906e-06,1946,,,,,,,,,,,,,,,,,
9.940079717570906e-06,1946,,,,,,,,,,,,,,,,,
9.940079717570906e-06,1946,,,,,,,,,,,,,,,,,
9.940079717570906e-06,1946,,,,,,,,,,,,,,,,,
,1946,0.00024623400531709194,0.008323672227561474,0.0706411823630333,0.117830291390419,57,,,,,,,,,,,,
,1971,,,,,57,0.00042840937385335565,0.00964197888970375,0.09670304507017136,0.10066539794206619,,,,,,,,
9.937611107094473e-06,1979,,,,,,,,,,,,,,,,,
9.937611107094473e-06,1979,,,,,,,,,,,,,,,,,
9.937611107094473e-06,1979,,,,,,,,,,,,,,,,,
9.937611107094473e-06,1979,,,,,,,,,,,,,,,,,
,1979,0.0006342580309137702,0.013383651152253151,0.10086235404014587,0.13269221782684326,58,,,,,,,,,,,,
,2005,,,,,58,0.00044450187124311924,0.009735234081745148,0.09670305997133255,0.10165780037641525,,,,,,,,
9.935092986049476e-06,2012,,,,,,,,,,,,,,,,,
9.935092986049476e-06,2012,,,,,,,,,,,,,,,,,
9.935092986049476e-06,2012,,,,,,,,,,,,,,,,,
9.935092986049476e-06,2012,,,,,,,,,,,,,,,,,
,2012,0.00016155120101757348,0.007126694079488516,0.07034638524055481,0.10130859166383743,59,,,,,,,,,,,,
,2039,,,,,59,0.0003941744507756084,0.009300259873270988,0.09670304507017136,0.09700986742973328,,,,,,,,
9.932525379711291e-06,2045,,,,,,,,,,,,,,,,,
9.932525379711291e-06,2045,,,,,,,,,,,,,,,,,
9.932525379711291e-06,2045,,,,,,,,,,,,,,,,,
9.932525379711291e-06,2045,,,,,,,,,,,,,,,,,
,2045,2.1065650798846036e-05,0.003183412831276655,0.1026444062590599,0.031013989821076393,60,,,,,,,,,,,,
,2073,,,,,60,0.00036262115463614464,0.009083295240998268,0.09670305252075195,0.09566877782344818,,,,,,,,
9.929908313851985e-06,2078,,,,,,,,,,,,,,,,,
9.929908313851985e-06,2078,,,,,,,,,,,,,,,,,
9.929908313851985e-06,2078,,,,,,,,,,,,,,,,,
9.929908313851985e-06,2078,,,,,,,,,,,,,,,,,
,2078,0.000399680167902261,0.010823972523212433,0.1071968823671341,0.10097281634807587,61,,,,,,,,,,,,
,2107,,,,,61,0.00041015647002495825,0.009485877119004726,0.09670305997133255,0.09935740381479263,,,,,,,,
9.927241814740103e-06,2111,,,,,,,,,,,,,,,,,
9.927241814740103e-06,2111,,,,,,,,,,,,,,,,,
9.927241814740103e-06,2111,,,,,,,,,,,,,,,,,
9.927241814740103e-06,2111,,,,,,,,,,,,,,,,,
,2111,9.644760575611144e-05,0.005422122776508331,0.10625400394201279,0.05102981626987457,62,,,,,,,,,,,,
,2141,,,,,62,0.00038706179475411773,0.009373554028570652,0.09670305252075195,0.09823392331600189,,,,,,,,
9.924525909140337e-06,2144,,,,,,,,,,,,,,,,,
9.924525909140337e-06,2144,,,,,,,,,,,,,,,,,
9.924525909140337e-06,2144,,,,,,,,,,,,,,,,,
9.924525909140337e-06,2144,,,,,,,,,,,,,,,,,
,2144,0.000127152816276066,0.007110810838639736,0.09533810615539551,0.07458518445491791,63,,,,,,,,,,,,
,2175,,,,,63,0.0003705110866576433,0.009322858415544033,0.09670304507017136,0.09766041487455368,,,,,,,,
9.921760624313312e-06,2177,,,,,,,,,,,,,,,,,
9.921760624313312e-06,2177,,,,,,,,,,,,,,,,,
9.921760624313312e-06,2177,,,,,,,,,,,,,,,,,
9.921760624313312e-06,2177,,,,,,,,,,,,,,,,,
,2177,0.00016614189371466637,0.0070286160334944725,0.08686278760433197,0.08091630041599274,64,,,,,,,,,,,,
,2209,,,,,64,0.00036719164927490056,0.008984616957604885,0.09670302271842957,0.09407544881105423,,,,,,,,
9.918945988015283e-06,2210,,,,,,,,,,,,,,,,,
9.918945988015283e-06,2210,,,,,,,,,,,,,,,,,
9.918945988015283e-06,2210,,,,,,,,,,,,,,,,,
9.918945988015283e-06,2210,,,,,,,,,,,,,,,,,
,2210,0.0017334846779704094,0.016695626080036163,0.11406847089529037,0.1463649421930313,65,,,,,,,,,,,,
9.91608202849787e-06,2243,,,,,,,,,,,,,,,,,
,2243,0.0012295092456042767,0.01580396294593811,0.10628381371498108,0.14869584143161774,65,,,,,,,,,,,,
,2243,,,,,65,0.0003770605253521353,0.009140732698142529,0.09670301526784897,0.09535238891839981,,,,,,,,
9.913168774507765e-06,2276,,,,,,,,,,,,,,,,,
9.913168774507765e-06,2276,,,,,,,,,,,,,,,,,
9.913168774507765e-06,2276,,,,,,,,,,,,,,,,,
9.913168774507765e-06,2276,,,,,,,,,,,,,,,,,
,2276,0.0003599962801672518,0.00934389978647232,0.11139537394046783,0.08388049155473709,66,,,,,,,,,,,,
,2277,,,,,66,0.000385042920242995,0.009224914945662022,0.09670305252075195,0.09733834117650986,,,,,,,,
9.910206255286455e-06,2309,,,,,,,,,,,,,,,,,
9.910206255286455e-06,2309,,,,,,,,,,,,,,,,,
9.910206255286455e-06,2309,,,,,,,,,,,,,,,,,
9.910206255286455e-06,2309,,,,,,,,,,,,,,,,,
,2309,0.0006260514492169023,0.01360428985208273,0.08250826597213745,0.16488394141197205,67,,,,,,,,,,,,
,2311,,,,,67,0.00035346459480933845,0.009097774513065815,0.09670305252075195,0.09495337307453156,,,,,,,,
9.90719450056991e-06,2342,,,,,,,,,,,,,,,,,
9.90719450056991e-06,2342,,,,,,,,,,,,,,,,,
9.90719450056991e-06,2342,,,,,,,,,,,,,,,,,
9.90719450056991e-06,2342,,,,,,,,,,,,,,,,,
,2342,0.00022605333651881665,0.007919877767562866,0.077309750020504,0.10244344174861908,68,,,,,,,,,,,,
,2345,,,,,68,0.00038470467552542686,0.009315745905041695,0.09670303761959076,0.09755779802799225,,,,,,,,
9.904133540588307e-06,2375,,,,,,,,,,,,,,,,,
9.904133540588307e-06,2375,,,,,,,,,,,,,,,,,
9.904133540588307e-06,2375,,,,,,,,,,,,,,,,,
9.904133540588307e-06,2375,,,,,,,,,,,,,,,,,
,2375,0.00010613226186251268,0.005920219235122204,0.09465104341506958,0.06254784017801285,69,,,,,,,,,,,,
,2379,,,,,69,0.00037288476596586406,0.008940323255956173,0.09670305252075195,0.0938224270939827,,,,,,,,
9.901023406065708e-06,2408,,,,,,,,,,,,,,,,,
9.901023406065708e-06,2408,,,,,,,,,,,,,,,,,
9.901023406065708e-06,2408,,,,,,,,,,,,,,,,,
9.901023406065708e-06,2408,,,,,,,,,,,,,,,,,
,2408,9.768697782419622e-05,0.006356419064104557,0.09509862959384918,0.0668402761220932,70,,,,,,,,,,,,
,2413,,,,,70,0.0003540322941262275,0.008971446193754673,0.09670303761959076,0.09379377216100693,,,,,,,,
9.897864128219772e-06,2441,,,,,,,,,,,,,,,,,
9.897864128219772e-06,2441,,,,,,,,,,,,,,,,,
9.897864128219772e-06,2441,,,,,,,,,,,,,,,,,
9.897864128219772e-06,2441,,,,,,,,,,,,,,,,,
,2441,0.0002650186652317643,0.00900474563241005,0.10573463141918182,0.08516363054513931,71,,,,,,,,,,,,
,2447,,,,,71,0.000343430059729144,0.009085155092179775,0.09670303761959076,0.09469472616910934,,,,,,,,
9.894655738761414e-06,2474,,,,,,,,,,,,,,,,,
9.894655738761414e-06,2474,,,,,,,,,,,,,,,,,
9.894655738761414e-06,2474,,,,,,,,,,,,,,,,,
9.894655738761414e-06,2474,,,,,,,,,,,,,,,,,
,2474,0.00014259031740948558,0.00741116888821125,0.10699644684791565,0.06926555186510086,72,,,,,,,,,,,,
,2481,,,,,72,0.00035396634484641254,0.00890887901186943,0.09670305252075195,0.09327103942632675,,,,,,,,
9.89139826989451e-06,2507,,,,,,,,,,,,,,,,,
9.89139826989451e-06,2507,,,,,,,,,,,,,,,,,
9.89139826989451e-06,2507,,,,,,,,,,,,,,,,,
9.89139826989451e-06,2507,,,,,,,,,,,,,,,,,
,2507,0.0001243596343556419,0.00528533011674881,0.08342790603637695,0.0633520558476448,73,,,,,,,,,,,,
,2515,,,,,73,0.00034996960312128067,0.008865156210958958,0.09670304507017136,0.0932360589504242,,,,,,,,
9.888091754315562e-06,2540,,,,,,,,,,,,,,,,,
9.888091754315562e-06,2540,,,,,,,,,,,,,,,,,
9.888091754315562e-06,2540,,,,,,,,,,,,,,,,,
9.888091754315562e-06,2540,,,,,,,,,,,,,,,,,
,2540,0.0001294146932195872,0.006545603275299072,0.10876025259494781,0.060183774679899216,74,,,,,,,,,,,,
,34,,,,,,,,,,0.00013535332982428372,0.007379465736448765,0.09195023030042648,0.08025499433279037,,,,
,35,,,,,,,,,,0.0006435809191316366,0.010900767520070076,0.039159953594207764,0.2783651053905487,,,,
,36,,,,,,,,,,8.771609282121062e-05,0.00571440439671278,0.07243724912405014,0.07888764142990112,,,,
,37,,,,,,,,,,0.00012449086352717131,0.006806363817304373,0.09695577621459961,0.07020069658756256,,,,
,38,,,,,,,,,,0.00015232614532578737,0.007733076810836792,0.08865968883037567,0.08722200989723206,,,,
,39,,,,,,,,,,7.194223144324496e-05,0.005217154510319233,0.05721943825483322,0.09117799252271652,,,,
,40,,,,,,,,,,0.00012812536442652345,0.0056019555777311325,0.025477152317762375,0.21988146007061005,,,,
,41,,,,,,,,,,0.0002846406423486769,0.009565232321619987,0.06866084039211273,0.1393112987279892,,,,
,42,,,,,,,,,,0.0001911805447889492,0.008196599781513214,0.11188463866710663,0.0732593759894371,,,,
,43,,,,,,,,,,0.0007372399559244514,0.01268816739320755,0.10694815963506699,0.11863847076892853,,,,
,44,,,,,,,,,,0.00025042914785444736,0.009353269822895527,0.08197197318077087,0.11410325020551682,,,,
,45,,,,,,,,,,0.00019112466543447226,0.009420761838555336,0.07832591235637665,0.12027642130851746,,,,
,46,,,,,,,,,,0.0002520350681152195,0.009137935936450958,0.07550571858882904,0.12102308124303818,,,,
,47,,,,,,,,,,9.505796333542094e-05,0.0059412503615021706,0.06541398167610168,0.09082537889480591,,,,
,48,,,,,,,,,,0.00046873133396729827,0.010860158130526543,0.1331549882888794,0.08156027644872665,,,,
,49,,,,,,,,,,0.000192169492947869,0.00850030779838562,0.08672043681144714,0.09801965206861496,,,,
,50,,,,,,,,,,8.870042802300304e-05,0.006510677747428417,0.05225556343793869,0.12459298223257065,,,,
,2549,,,,,74,,,,,,,,,0.0002454844652675092,0.008258922956883907,0.07918630540370941,0.11668505519628525
,2549,,,,,74,0.00040732522029429674,0.00941553432494402,0.09670303761959076,0.09818081557750702,,,,,,,,
9.884736225213376e-06,2573,,,,,,,,,,,,,,,,,
9.884736225213376e-06,2573,,,,,,,,,,,,,,,,,
9.884736225213376e-06,2573,,,,,,,,,,,,,,,,,
9.884736225213376e-06,2573,,,,,,,,,,,,,,,,,
,2573,0.00012025359319522977,0.007210731040686369,0.08528527617454529,0.08454836159944534,75,,,,,,,,,,,,
,2583,,,,,75,0.0003866553888656199,0.009178289212286472,0.09670302271842957,0.09602758288383484,,,,,,,,
9.881331716268724e-06,2606,,,,,,,,,,,,,,,,,
9.881331716268724e-06,2606,,,,,,,,,,,,,,,,,
9.881331716268724e-06,2606,,,,,,,,,,,,,,,,,
9.881331716268724e-06,2606,,,,,,,,,,,,,,,,,
,2606,0.00014601170551031828,0.006371728144586086,0.10608376562595367,0.06006317213177681,76,,,,,,,,,,,,
,2617,,,,,76,0.00041838904144242406,0.00940041895955801,0.09670306742191315,0.09880140423774719,,,,,,,,
9.877878261654007e-06,2639,,,,,,,,,,,,,,,,,
9.877878261654007e-06,2639,,,,,,,,,,,,,,,,,
9.877878261654007e-06,2639,,,,,,,,,,,,,,,,,
9.877878261654007e-06,2639,,,,,,,,,,,,,,,,,
,2639,0.0005017997464165092,0.011934099718928337,0.11312307417392731,0.1054965928196907,77,,,,,,,,,,,,
,2651,,,,,77,0.0004069452697876841,0.009196936152875423,0.09670303761959076,0.09603334218263626,,,,,,,,
9.874375896032919e-06,2672,,,,,,,,,,,,,,,,,
9.874375896032919e-06,2672,,,,,,,,,,,,,,,,,
9.874375896032919e-06,2672,,,,,,,,,,,,,,,,,
9.874375896032919e-06,2672,,,,,,,,,,,,,,,,,
,2672,0.00035049248253926635,0.010656419210135937,0.09441977739334106,0.11286213994026184,78,,,,,,,,,,,,
,2685,,,,,78,0.0004032223951071501,0.009273091331124306,0.09670305252075195,0.0965094044804573,,,,,,,,
9.870824654560078e-06,2705,,,,,,,,,,,,,,,,,
9.870824654560078e-06,2705,,,,,,,,,,,,,,,,,
9.870824654560078e-06,2705,,,,,,,,,,,,,,,,,
9.870824654560078e-06,2705,,,,,,,,,,,,,,,,,
,2705,0.0003929082886315882,0.011030840687453747,0.10130982100963593,0.10888223350048065,79,,,,,,,,,,,,
,2719,,,,,79,0.00040692908805795014,0.009185010567307472,0.09670308232307434,0.0956844612956047,,,,,,,,
9.867224572880713e-06,2738,,,,,,,,,,,,,,,,,
9.867224572880713e-06,2738,,,,,,,,,,,,,,,,,
9.867224572880713e-06,2738,,,,,,,,,,,,,,,,,
9.867224572880713e-06,2738,,,,,,,,,,,,,,,,,
,2738,0.00022136168263386935,0.008532103151082993,0.1005227193236351,0.08487734943628311,80,,,,,,,,,,,,
,2753,,,,,80,0.00037826719926670194,0.00925110187381506,0.09670305997133255,0.09685760736465454,,,,,,,,
9.863575687130264e-06,2771,,,,,,,,,,,,,,,,,
9.863575687130264e-06,2771,,,,,,,,,,,,,,,,,
9.863575687130264e-06,2771,,,,,,,,,,,,,,,,,
9.863575687130264e-06,2771,,,,,,,,,,,,,,,,,
,2771,0.00017200151341967285,0.007146008312702179,0.11754604429006577,0.06079326570034027,81,,,,,,,,,,,,
,2787,,,,,81,0.00036376251955516636,0.00905358325690031,0.09670303016901016,0.09534011036157608,,,,,,,,
9.859878033934037e-06,2804,,,,,,,,,,,,,,,,,
9.859878033934037e-06,2804,,,,,,,,,,,,,,,,,
9.859878033934037e-06,2804,,,,,,,,,,,,,,,,,
9.859878033934037e-06,2804,,,,,,,,,,,,,,,,,
,2804,0.00021491010556928813,0.007932289503514767,0.09687419980764389,0.08188236504793167,82,,,,,,,,,,,,
,2821,,,,,82,0.0003708378644660115,0.00911546777933836,0.09670306742191315,0.09534821659326553,,,,,,,,
9.85613165040684e-06,2837,,,,,,,,,,,,,,,,,
9.85613165040684e-06,2837,,,,,,,,,,,,,,,,,
9.85613165040684e-06,2837,,,,,,,,,,,,,,,,,
9.85613165040684e-06,2837,,,,,,,,,,,,,,,,,
,2837,0.00041155688813887537,0.010383911430835724,0.10364386439323425,0.10018837451934814,83,,,,,,,,,,,,
,2855,,,,,83,0.00037138801417313516,0.009151222184300423,0.09670306742191315,0.09555933624505997,,,,,,,,
9.852336574152604e-06,2870,,,,,,,,,,,,,,,,,
9.852336574152604e-06,2870,,,,,,,,,,,,,,,,,
9.852336574152604e-06,2870,,,,,,,,,,,,,,,,,
9.852336574152604e-06,2870,,,,,,,,,,,,,,,,,
,2870,0.0001002444769255817,0.0057876091450452805,0.08841113746166229,0.06546244025230408,84,,,,,,,,,,,,
,2889,,,,,84,0.0003991799312643707,0.009378019720315933,0.09670305252075195,0.09824956953525543,,,,,,,,
9.848492843264015e-06,2903,,,,,,,,,,,,,,,,,
9.848492843264015e-06,2903,,,,,,,,,,,,,,,,,
9.848492843264015e-06,2903,,,,,,,,,,,,,,,,,
9.848492843264015e-06,2903,,,,,,,,,,,,,,,,,
,2903,0.0002527803590055555,0.008483397774398327,0.07488574087619781,0.11328453570604324,85,,,,,,,,,,,,
,2923,,,,,85,0.0003726947179529816,0.00918382965028286,0.09670303761959076,0.09604252874851227,,,,,,,,
9.844600496322127e-06,2936,,,,,,,,,,,,,,,,,
9.844600496322127e-06,2936,,,,,,,,,,,,,,,,,
9.844600496322127e-06,2936,,,,,,,,,,,,,,,,,
9.844600496322127e-06,2936,,,,,,,,,,,,,,,,,
,2936,0.0003917745780199766,0.011544225737452507,0.10306143760681152,0.11201303452253342,86,,,,,,,,,,,,
,2957,,,,,86,0.0003908377548214048,0.00926990993320942,0.09670305252075195,0.09646971523761749,,,,,,,,
9.840659572395957e-06,2969,,,,,,,,,,,,,,,,,
9.840659572395957e-06,2969,,,,,,,,,,,,,,,,,
9.840659572395957e-06,2969,,,,,,,,,,,,,,,,,
9.840659572395957e-06,2969,,,,,,,,,,,,,,,,,
,2969,0.00018701510271057487,0.007899530231952667,0.08788158744573593,0.08988833427429199,87,,,,,,,,,,,,
,2991,,,,,87,0.00040613210876472294,0.009433088824152946,0.09670308232307434,0.09877125918865204,,,,,,,,
9.836670111042113e-06,3002,,,,,,,,,,,,,,,,,
9.836670111042113e-06,3002,,,,,,,,,,,,,,,,,
9.836670111042113e-06,3002,,,,,,,,,,,,,,,,,
9.836670111042113e-06,3002,,,,,,,,,,,,,,,,,
,3002,0.00015348190208896995,0.007200606167316437,0.07869607210159302,0.09149891883134842,88,,,,,,,,,,,,
,3025,,,,,88,0.000387973414035514,0.009161235764622688,0.09670305252075195,0.09571496397256851,,,,,,,,
9.8326321523044e-06,3035,,,,,,,,,,,,,,,,,
9.8326321523044e-06,3035,,,,,,,,,,,,,,,,,
9.8326321523044e-06,3035,,,,,,,,,,,,,,,,,
9.8326321523044e-06,3035,,,,,,,,,,,,,,,,,
,3035,7.768858631607145e-05,0.00508661987259984,0.09078463912010193,0.056029513478279114,89,,,,,,,,,,,,
,3059,,,,,89,0.0003425627655815333,0.008766243234276772,0.09670307487249374,0.09219010919332504,,,,,,,,
9.828545736713412e-06,3068,,,,,,,,,,,,,,,,,
9.828545736713412e-06,3068,,,,,,,,,,,,,,,,,
9.828545736713412e-06,3068,,,,,,,,,,,,,,,,,
9.828545736713412e-06,3068,,,,,,,,,,,,,,,,,
,3068,4.4903394154971465e-05,0.004222579300403595,0.09474005550146103,0.04457015544176102,90,,,,,,,,,,,,
,3093,,,,,90,0.0004028779221698642,0.009268585592508316,0.09670305252075195,0.09740114212036133,,,,,,,,
9.824410905286118e-06,3101,,,,,,,,,,,,,,,,,
9.824410905286118e-06,3101,,,,,,,,,,,,,,,,,
9.824410905286118e-06,3101,,,,,,,,,,,,,,,,,
9.824410905286118e-06,3101,,,,,,,,,,,,,,,,,
,3101,0.0004924099775962532,0.011197506450116634,0.0934666320681572,0.11980216950178146,91,,,,,,,,,,,,
,3127,,,,,91,0.00040813861414790154,0.009398655034601688,0.09670304507017136,0.09839595854282379,,,,,,,,
9.820227699525455e-06,3134,,,,,,,,,,,,,,,,,
9.820227699525455e-06,3134,,,,,,,,,,,,,,,,,
9.820227699525455e-06,3134,,,,,,,,,,,,,,,,,
9.820227699525455e-06,3134,,,,,,,,,,,,,,,,,
,3134,0.0005522281862795353,0.009783097542822361,0.07525177299976349,0.1300048530101776,92,,,,,,,,,,,,
,3161,,,,,92,0.0003610780113376677,0.009144487790763378,0.09670305997133255,0.09520550817251205,,,,,,,,
9.815996161419905e-06,3167,,,,,,,,,,,,,,,,,
9.815996161419905e-06,3167,,,,,,,,,,,,,,,,,
9.815996161419905e-06,3167,,,,,,,,,,,,,,,,,
9.815996161419905e-06,3167,,,,,,,,,,,,,,,,,
,3167,9.491093078395352e-05,0.0064720152877271175,0.08563576638698578,0.0755760669708252,93,,,,,,,,,,,,
,3195,,,,,93,0.0003748111193999648,0.00905518140643835,0.09670304507017136,0.09507241100072861,,,,,,,,
9.811716333443095e-06,3200,,,,,,,,,,,,,,,,,
9.811716333443095e-06,3200,,,,,,,,,,,,,,,,,
9.811716333443095e-06,3200,,,,,,,,,,,,,,,,,
9.811716333443095e-06,3200,,,,,,,,,,,,,,,,,
,3200,0.0002981476136483252,0.009446127340197563,0.0871160626411438,0.10843151062726974,94,,,,,,,,,,,,
,3229,,,,,94,0.0003680067020468414,0.009074097499251366,0.09670306742191315,0.09516522288322449,,,,,,,,
9.807388258553354e-06,3233,,,,,,,,,,,,,,,,,
9.807388258553354e-06,3233,,,,,,,,,,,,,,,,,
9.807388258553354e-06,3233,,,,,,,,,,,,,,,,,
9.807388258553354e-06,3233,,,,,,,,,,,,,,,,,
,3233,0.00018875705427490175,0.007565412670373917,0.07220214605331421,0.10478097945451736,95,,,,,,,,,,,,
,3263,,,,,95,0.00041265730396844447,0.00958892423659563,0.09670305997133255,0.09993346780538559,,,,,,,,
9.803011980193278e-06,3266,,,,,,,,,,,,,,,,,
9.803011980193278e-06,3266,,,,,,,,,,,,,,,,,
9.803011980193278e-06,3266,,,,,,,,,,,,,,,,,
9.803011980193278e-06,3266,,,,,,,,,,,,,,,,,
,3266,0.000205977848963812,0.007742136716842651,0.08407001942396164,0.09209151566028595,96,,,,,,,,,,,,
,3297,,,,,96,0.0003656424814835191,0.008964848704636097,0.09670301526784897,0.09423412382602692,,,,,,,,
9.798587542289305e-06,3299,,,,,,,,,,,,,,,,,
9.798587542289305e-06,3299,,,,,,,,,,,,,,,,,
9.798587542289305e-06,3299,,,,,,,,,,,,,,,,,
9.798587542289305e-06,3299,,,,,,,,,,,,,,,,,
,3299,8.682097541168332e-05,0.006146850995719433,0.10356833785772324,0.059350673109292984,97,,,,,,,,,,,,
,3331,,,,,97,0.0003384830488357693,0.008759313262999058,0.09670303761959076,0.0917372852563858,,,,,,,,
9.794114989251271e-06,3332,,,,,,,,,,,,,,,,,
9.794114989251271e-06,3332,,,,,,,,,,,,,,,,,
9.794114989251271e-06,3332,,,,,,,,,,,,,,,,,
9.794114989251271e-06,3332,,,,,,,,,,,,,,,,,
,3332,0.00017976335948333144,0.0081374142318964,0.09841896593570709,0.08268135786056519,98,,,,,,,,,,,,
9.78959436597196e-06,3365,,,,,,,,,,,,,,,,,
,3365,3.524858766468242e-05,0.004430355038493872,0.08879818767309189,0.049892399460077286,98,,,,,,,,,,,,
,3365,,,,,98,0.00037344684824347496,0.00900210626423359,0.09670308232307434,0.09421848505735397,,,,,,,,
9.785025717826654e-06,3398,,,,,,,,,,,,,,,,,
9.785025717826654e-06,3398,,,,,,,,,,,,,,,,,
9.785025717826654e-06,3398,,,,,,,,,,,,,,,,,
9.785025717826654e-06,3398,,,,,,,,,,,,,,,,,
,3398,0.0008389864815399051,0.010823041200637817,0.09044438600540161,0.11966513842344284,99,,,,,,,,,,,,
,51,,,,,,,,,,0.00043057044968008995,0.010238934308290482,0.09195023030042648,0.11135298758745193,,,,
,52,,,,,,,,,,0.00016527596744708717,0.006524657364934683,0.039159953594207764,0.16661551594734192,,,,
,53,,,,,,,,,,0.0003969757817685604,0.009240146726369858,0.07243724912405014,0.12756069004535675,,,,
,54,,,,,,,,,,0.0004025528905913234,0.007440566550940275,0.09695577621459961,0.07674185186624527,,,,
,55,,,,,,,,,,0.00019080696802120656,0.008901678025722504,0.08865968883037567,0.10040275752544403,,,,
,56,,,,,,,,,,0.0001012221910059452,0.005155808292329311,0.05721943825483322,0.09010586887598038,,,,
,57,,,,,,,,,,0.00037721864646300673,0.009749791584908962,0.025477152317762375,0.382687509059906,,,,
,58,,,,,,,,,,7.232422649394721e-05,0.005023873411118984,0.06866084039211273,0.07316940277814865,,,,
,59,,,,,,,,,,7.77543755248189e-05,0.005141253583133221,0.11188463866710663,0.04595137760043144,,,,
,60,,,,,,,,,,0.0009170463308691978,0.014231315813958645,0.10694815963506699,0.13306741416454315,,,,
,61,,,,,,,,,,0.00014046799333300442,0.006376963108778,0.08197197318077087,0.07779442518949509,,,,
,62,,,,,,,,,,0.00016894782311283052,0.00805998407304287,0.07832591235637665,0.10290315002202988,,,,
,63,,,,,,,,,,0.0008333248551934958,0.01566372811794281,0.07550571858882904,0.20745085179805756,,,,
,64,,,,,,,,,,9.250943548977375e-05,0.0063891722820699215,0.06541398167610168,0.09767287224531174,,,,
,65,,,,,,,,,,0.000748021004255861,0.015395527705550194,0.1331549882888794,0.11562110483646393,,,,
,66,,,,,,,,,,0.0003430838114582002,0.00783813651651144,0.08672043681144714,0.09038394689559937,,,,
,67,,,,,,,,,,1.719869214866776e-05,0.0027814824134111404,0.05225556343793869,0.053228434175252914,,,,
,3399,,,,,99,,,,,,,,,0.00033131527015939355,0.008652258664369583,0.07918630540370941,0.12279367446899414
,3399,,,,,99,0.000400504533899948,0.009353146888315678,0.09670307487249374,0.09730902314186096,,,,,,,,
9.780409090672675e-06,3431,,,,,,,,,,,,,,,,,
9.780409090672675e-06,3431,,,,,,,,,,,,,,,,,
9.780409090672675e-06,3431,,,,,,,,,,,,,,,,,
9.780409090672675e-06,3431,,,,,,,,,,,,,,,,,
