test_mse_epoch,test_mae_epoch,test_ssim_epoch,test_csi_16_epoch,test_csi_74_epoch,test_csi_133_epoch,test_csi_160_epoch,test_csi_181_epoch,test_csi_219_epoch,test_csi_avg_epoch,test_pod_16_epoch,test_pod_74_epoch,test_pod_133_epoch,test_pod_160_epoch,test_pod_181_epoch,test_pod_219_epoch,test_pod_avg_epoch,test_sucr_16_epoch,test_sucr_74_epoch,test_sucr_133_epoch,test_sucr_160_epoch,test_sucr_181_epoch,test_sucr_219_epoch,test_sucr_avg_epoch,test_bias_16_epoch,test_bias_74_epoch,test_bias_133_epoch,test_bias_160_epoch,test_bias_181_epoch,test_bias_219_epoch,test_bias_avg_epoch,test_fvd_epoch,test_aligned_mse_epoch,test_aligned_mae_epoch,test_aligned_ssim_epoch,test_aligned_csi_16_epoch,test_aligned_csi_74_epoch,test_aligned_csi_133_epoch,test_aligned_csi_160_epoch,test_aligned_csi_181_epoch,test_aligned_csi_219_epoch,test_aligned_csi_avg_epoch,test_aligned_pod_16_epoch,test_aligned_pod_74_epoch,test_aligned_pod_133_epoch,test_aligned_pod_160_epoch,test_aligned_pod_181_epoch,test_aligned_pod_219_epoch,test_aligned_pod_avg_epoch,test_aligned_sucr_16_epoch,test_aligned_sucr_74_epoch,test_aligned_sucr_133_epoch,test_aligned_sucr_160_epoch,test_aligned_sucr_181_epoch,test_aligned_sucr_219_epoch,test_aligned_sucr_avg_epoch,test_aligned_bias_16_epoch,test_aligned_bias_74_epoch,test_aligned_bias_133_epoch,test_aligned_bias_160_epoch,test_aligned_bias_181_epoch,test_aligned_bias_219_epoch,test_aligned_bias_avg_epoch,test_aligned_fvd_epoch,epoch,step
0.014292499050498009,0.0610789954662323,0.48421308398246765,0.6898096203804016,0.5413568019866943,0.04917296767234802,0.0,0.0,0.0,0.21338990330696106,0.849609375,0.6671046018600464,0.09929971396923065,0.0,0.0,0.0,0.26933562755584717,0.7857534885406494,0.7417322397232056,0.08876378834247589,0.0,0.0,0.0,0.26937490701675415,2.433408260345459,1.6836142539978027,2.6047942638397217,18857410428928.0,3410114904064.0,1109161541632.0,3896114413568.0,305.20440673828125,0.025004729628562927,0.09233090281486511,0.36261266469955444,0.5899636745452881,0.5277092456817627,0.03249305486679077,0.0,0.0,0.0,0.19169433414936066,0.9283369779586792,0.8020153045654297,0.16202327609062195,0.0,0.0,0.0,0.31539592146873474,0.6181139945983887,0.60675048828125,0.03905661776661873,0.0,0.0,0.0,0.21065351366996765,4.694866180419922,3.6365878582000732,35.8191032409668,388943077965824.0,1539380477952.0,130085552128.0,65102090862592.0,328.8943176269531,0,0
