test_aligned_mae_10min,test_aligned_rmse_10min,test_aligned_csi30_10min,test_aligned_ssim_10min,test_aligned_mae_30min,test_aligned_rmse_30min,test_aligned_csi30_30min,test_aligned_ssim_30min,test_aligned_mae_1h,test_aligned_rmse_1h,test_aligned_csi30_1h,test_aligned_ssim_1h,test_aligned_mae_2h,test_aligned_rmse_2h,test_aligned_csi30_2h,test_aligned_ssim_2h,test_mse_epoch,test_mae_epoch,test_ssim_epoch,test_csi_16_epoch,test_csi_74_epoch,test_csi_133_epoch,test_csi_160_epoch,test_csi_181_epoch,test_csi_219_epoch,test_csi_avg_epoch,test_pod_16_epoch,test_pod_74_epoch,test_pod_133_epoch,test_pod_160_epoch,test_pod_181_epoch,test_pod_219_epoch,test_pod_avg_epoch,test_sucr_16_epoch,test_sucr_74_epoch,test_sucr_133_epoch,test_sucr_160_epoch,test_sucr_181_epoch,test_sucr_219_epoch,test_sucr_avg_epoch,test_bias_16_epoch,test_bias_74_epoch,test_bias_133_epoch,test_bias_160_epoch,test_bias_181_epoch,test_bias_219_epoch,test_bias_avg_epoch,test_fvd_epoch,test_aligned_mse_epoch,test_aligned_mae_epoch,test_aligned_ssim_epoch,test_aligned_csi_16_epoch,test_aligned_csi_74_epoch,test_aligned_csi_133_epoch,test_aligned_csi_160_epoch,test_aligned_csi_181_epoch,test_aligned_csi_219_epoch,test_aligned_csi_avg_epoch,test_aligned_pod_16_epoch,test_aligned_pod_74_epoch,test_aligned_pod_133_epoch,test_aligned_pod_160_epoch,test_aligned_pod_181_epoch,test_aligned_pod_219_epoch,test_aligned_pod_avg_epoch,test_aligned_sucr_16_epoch,test_aligned_sucr_74_epoch,test_aligned_sucr_133_epoch,test_aligned_sucr_160_epoch,test_aligned_sucr_181_epoch,test_aligned_sucr_219_epoch,test_aligned_sucr_avg_epoch,test_aligned_bias_16_epoch,test_aligned_bias_74_epoch,test_aligned_bias_133_epoch,test_aligned_bias_160_epoch,test_aligned_bias_181_epoch,test_aligned_bias_219_epoch,test_aligned_bias_avg_epoch,test_aligned_fvd_epoch,epoch,step
0.06962355971336365,0.1526605486869812,0.28781309723854065,0.5637328028678894,0.06962355971336365,0.1526605486869812,0.28781309723854065,0.5637328028678894,0.06962355971336365,0.1526605486869812,0.28781309723854065,0.5637328028678894,0.06962355971336365,0.1526605486869812,0.28781309723854065,0.5637328028678894,0.02608756348490715,0.07312733680009842,0.5559515953063965,0.5995107293128967,0.48370039463043213,0.253937304019928,0.16962482035160065,0.12447118014097214,0.04252449795603752,0.2789614796638489,0.7906216382980347,0.6581100821495056,0.3761295676231384,0.2494867891073227,0.1766541749238968,0.05347108468413353,0.38407889008522034,0.71265709400177,0.6460395455360413,0.4387269616127014,0.3463641107082367,0.29645347595214844,0.1719938963651657,0.4353725016117096,2.5616822242736816,2.1598715782165527,1.529802680015564,1.0798872709274292,0.739067018032074,0.2011689692735672,1.3785799741744995,75.01168823242188,0.023305241018533707,0.06962355971336365,0.5637328028678894,0.6158385276794434,0.4951309561729431,0.2631002366542816,0.1782699078321457,0.1304309368133545,0.044107966125011444,0.28781309723854065,0.7957093119621277,0.6540641188621521,0.3741167485713959,0.2527054250240326,0.17925144731998444,0.05442317575216293,0.38504505157470703,0.73149573802948,0.6707963347434998,0.46995338797569275,0.37703192234039307,0.32381975650787354,0.1887819468975067,0.46031317114830017,2.46282958984375,1.9788293838500977,1.319027304649353,0.9350224137306213,0.6377754211425781,0.17297999560832977,1.2510772943496704,71.53677368164062,0,0
