test_aligned_mae_10min,test_aligned_rmse_10min,test_aligned_csi30_10min,test_aligned_ssim_10min,test_aligned_mae_30min,test_aligned_rmse_30min,test_aligned_csi30_30min,test_aligned_ssim_30min,test_aligned_mae_1h,test_aligned_rmse_1h,test_aligned_csi30_1h,test_aligned_ssim_1h,test_aligned_mae_2h,test_aligned_rmse_2h,test_aligned_csi30_2h,test_aligned_ssim_2h,test_mse_epoch,test_mae_epoch,test_ssim_epoch,test_csi_16_epoch,test_csi_74_epoch,test_csi_133_epoch,test_csi_160_epoch,test_csi_181_epoch,test_csi_219_epoch,test_csi_avg_epoch,test_pod_16_epoch,test_pod_74_epoch,test_pod_133_epoch,test_pod_160_epoch,test_pod_181_epoch,test_pod_219_epoch,test_pod_avg_epoch,test_sucr_16_epoch,test_sucr_74_epoch,test_sucr_133_epoch,test_sucr_160_epoch,test_sucr_181_epoch,test_sucr_219_epoch,test_sucr_avg_epoch,test_bias_16_epoch,test_bias_74_epoch,test_bias_133_epoch,test_bias_160_epoch,test_bias_181_epoch,test_bias_219_epoch,test_bias_avg_epoch,test_fvd_epoch,test_aligned_mse_epoch,test_aligned_mae_epoch,test_aligned_ssim_epoch,test_aligned_csi_16_epoch,test_aligned_csi_74_epoch,test_aligned_csi_133_epoch,test_aligned_csi_160_epoch,test_aligned_csi_181_epoch,test_aligned_csi_219_epoch,test_aligned_csi_avg_epoch,test_aligned_pod_16_epoch,test_aligned_pod_74_epoch,test_aligned_pod_133_epoch,test_aligned_pod_160_epoch,test_aligned_pod_181_epoch,test_aligned_pod_219_epoch,test_aligned_pod_avg_epoch,test_aligned_sucr_16_epoch,test_aligned_sucr_74_epoch,test_aligned_sucr_133_epoch,test_aligned_sucr_160_epoch,test_aligned_sucr_181_epoch,test_aligned_sucr_219_epoch,test_aligned_sucr_avg_epoch,test_aligned_bias_16_epoch,test_aligned_bias_74_epoch,test_aligned_bias_133_epoch,test_aligned_bias_160_epoch,test_aligned_bias_181_epoch,test_aligned_bias_219_epoch,test_aligned_bias_avg_epoch,test_aligned_fvd_epoch,epoch,step
0.4082805812358856,0.5552566647529602,0.08302149921655655,0.2003273069858551,0.4082805812358856,0.5552566647529602,0.08302149921655655,0.2003273069858551,0.4082805812358856,0.5552566647529602,0.08302149921655655,0.2003273069858551,0.4082805812358856,0.5552566647529602,0.08302149921655655,0.2003273069858551,0.3080351650714874,0.4066266119480133,0.20541536808013916,0.3455999493598938,0.12340816110372543,0.007808549329638481,0.005039143841713667,0.003848486114293337,0.002496137050911784,0.08136674016714096,0.5253584980964661,0.17587177455425262,0.011690855957567692,0.006853664293885231,0.004926789551973343,0.0029421511571854353,0.1212739571928978,0.5024982690811157,0.2926345765590668,0.022973811253905296,0.018677949905395508,0.017279960215091705,0.01619914174079895,0.14504395425319672,2.275052547454834,0.7517786622047424,0.5389836430549622,0.28024402260780334,0.16919657588005066,0.06865861266851425,0.6806523203849792,6186.38720703125,0.30830997228622437,0.4082805812358856,0.2003273069858551,0.35238298773765564,0.12727926671504974,0.007574948016554117,0.004822245799005032,0.0036693846341222525,0.0024001668207347393,0.08302149921655655,0.5396459102630615,0.18353530764579773,0.011457927525043488,0.006605884991586208,0.004723093938082457,0.002837554318830371,0.12480094283819199,0.5038406848907471,0.2934103310108185,0.02186352200806141,0.01754629611968994,0.016181321814656258,0.015332350507378578,0.14469574391841888,2.3877034187316895,0.8143993616104126,0.5716379284858704,0.29501238465309143,0.1773267388343811,0.0712885782122612,0.7195613980293274,5805.0048828125,0,0
