lr-AdamW,step,train_loss_step,train/mae_step,train/avg_gt_step,train/relative_mae_step,epoch,train_loss_epoch,train/mae_epoch,train/avg_gt_epoch,train/relative_mae_epoch,val_loss_step,val/mae_step,val/avg_gt_step,val/relative_mae_step,val_loss_epoch,val/mae_epoch,val/avg_gt_epoch,val/relative_mae_epoch
,240,,,,,,,,,,0.0011036853538826108,0.02780548296868801,0.07243724912405014,0.3838560879230499,,,,
,241,,,,,,,,,,0.001104920287616551,0.025999320670962334,0.09695577621459961,0.2681564688682556,,,,
,242,,,,,,,,,,0.0014842696255072951,0.02911951206624508,0.08865968883037567,0.3284413516521454,,,,
,243,,,,,,,,,,0.0011826001573354006,0.028985388576984406,0.05721943825483322,0.5065653324127197,,,,
,244,,,,,,,,,,0.00138193741440773,0.029452301561832428,0.025477152317762375,1.1560275554656982,,,,
,245,,,,,,,,,,0.0007533133029937744,0.02195352129638195,0.06866084039211273,0.31973856687545776,,,,
,246,,,,,,,,,,0.0007542294333688915,0.022402619943022728,0.11188463866710663,0.20022961497306824,,,,
,247,,,,,,,,,,0.0005177009734325111,0.021142560988664627,0.10694815963506699,0.19768978655338287,,,,
,248,,,,,,,,,,0.0013215196086093783,0.02697528898715973,0.08197197318077087,0.32907938957214355,,,,
,249,,,,,,,,,,0.0006996722659096122,0.022434692829847336,0.07832591235637665,0.28642743825912476,,,,
,250,,,,,,,,,,0.0009827575413510203,0.024704089388251305,0.07550571858882904,0.3271816670894623,,,,
,251,,,,,,,,,,0.0008563169976696372,0.024615129455924034,0.06541398167610168,0.37629762291908264,,,,
,252,,,,,,,,,,0.0011708412785083055,0.023853933438658714,0.1331549882888794,0.17914411425590515,,,,
,253,,,,,,,,,,0.0010184370912611485,0.02537960186600685,0.08672043681144714,0.2926599383354187,,,,
,254,,,,,,,,,,0.0008436004864051938,0.01999487914144993,0.053386859595775604,0.37452802062034607,,,,
,2549,,,,,74,,,,,,,,,0.0010507669067010283,0.025328565388917923,0.07917174696922302,0.38105157017707825
,2549,,,,,74,0.0009117904119193554,0.01919947750866413,0.09669741243124008,0.2019031047821045,,,,,,,,
0.000800453720508167,2573,,,,,,,,,,,,,,,,,
0.000800453720508167,2573,,,,,,,,,,,,,,,,,
0.000800453720508167,2573,,,,,,,,,,,,,,,,,
0.000800453720508167,2573,,,,,,,,,,,,,,,,,
,2573,0.0006482863100245595,0.018568892031908035,0.09945988655090332,0.18669727444648743,75,,,,,,,,,,,,
,2583,,,,,75,0.000793624494690448,0.01760166510939598,0.09669741243124008,0.1846373826265335,,,,,,,,
0.000809437386569873,2606,,,,,,,,,,,,,,,,,
0.000809437386569873,2606,,,,,,,,,,,,,,,,,
0.000809437386569873,2606,,,,,,,,,,,,,,,,,
0.000809437386569873,2606,,,,,,,,,,,,,,,,,
,2606,0.0003551925765350461,0.012418141588568687,0.08024859428405762,0.1547458916902542,76,,,,,,,,,,,,
,2617,,,,,76,0.000868655857630074,0.018070850521326065,0.09669739753007889,0.18933141231536865,,,,,,,,
0.000818421052631579,2639,,,,,,,,,,,,,,,,,
0.000818421052631579,2639,,,,,,,,,,,,,,,,,
0.000818421052631579,2639,,,,,,,,,,,,,,,,,
0.000818421052631579,2639,,,,,,,,,,,,,,,,,
,2639,0.0011108724866062403,0.019567959010601044,0.10405504703521729,0.1880538910627365,77,,,,,,,,,,,,
,2651,,,,,77,0.0006846320466138422,0.015053906477987766,0.09669744223356247,0.15706166625022888,,,,,,,,
0.000827404718693285,2672,,,,,,,,,,,,,,,,,
0.000827404718693285,2672,,,,,,,,,,,,,,,,,
0.000827404718693285,2672,,,,,,,,,,,,,,,,,
0.000827404718693285,2672,,,,,,,,,,,,,,,,,
,2672,0.0012428781483322382,0.027235310524702072,0.1050587147474289,0.25923892855644226,78,,,,,,,,,,,,
,2685,,,,,78,0.0009143334464170039,0.018435420468449593,0.09669744223356247,0.19303815066814423,,,,,,,,
0.0008363883847549909,2705,,,,,,,,,,,,,,,,,
0.0008363883847549909,2705,,,,,,,,,,,,,,,,,
0.0008363883847549909,2705,,,,,,,,,,,,,,,,,
0.0008363883847549909,2705,,,,,,,,,,,,,,,,,
,2705,0.00017853068129625171,0.009386910125613213,0.09645768254995346,0.09731634706258774,79,,,,,,,,,,,,
,255,,,,,,,,,,0.0004325638001319021,0.014925967901945114,0.09195023030042648,0.16232657432556152,,,,
,256,,,,,,,,,,0.0005354944732971489,0.018128693103790283,0.039159953594207764,0.46293947100639343,,,,
,257,,,,,,,,,,0.000398755946662277,0.014315644279122353,0.07243724912405014,0.1976281851530075,,,,
,258,,,,,,,,,,0.0008741474593989551,0.020717792212963104,0.09695577621459961,0.2136828899383545,,,,
,259,,,,,,,,,,0.000825151801109314,0.02040775492787361,0.08865968883037567,0.2301807403564453,,,,
,260,,,,,,,,,,0.00031339339329861104,0.015460571274161339,0.05721943825483322,0.2701978385448456,,,,
,261,,,,,,,,,,0.0007561171660199761,0.018500179052352905,0.025477152317762375,0.7261475324630737,,,,
,262,,,,,,,,,,0.00011299032485112548,0.0090354448184371,0.06866084039211273,0.13159529864788055,,,,
,263,,,,,,,,,,0.0004421445191837847,0.017061762511730194,0.11188463866710663,0.15249422192573547,,,,
,264,,,,,,,,,,0.0004679065605159849,0.015616320073604584,0.10694815963506699,0.1460176408290863,,,,
,265,,,,,,,,,,0.00021006897441111505,0.011113646440207958,0.08197197318077087,0.13557860255241394,,,,
,266,,,,,,,,,,0.00015034510579425842,0.009958397597074509,0.07832591235637665,0.12714050710201263,,,,
,267,,,,,,,,,,0.0008552639046683908,0.01811925694346428,0.07550571858882904,0.23997195065021515,,,,
,268,,,,,,,,,,0.0002700497570913285,0.012459437362849712,0.06541398167610168,0.19047053158283234,,,,
,269,,,,,,,,,,0.0005067772581242025,0.014196895062923431,0.1331549882888794,0.10661932080984116,,,,
,270,,,,,,,,,,0.0006032924866303802,0.018994685262441635,0.08672043681144714,0.21903352439403534,,,,
,271,,,,,,,,,,0.0007638277602382004,0.016755608841776848,0.053386859595775604,0.31385260820388794,,,,
,2719,,,,,79,,,,,,,,,0.0004936255281791091,0.015601595863699913,0.07917174696922302,0.23463192582130432
,2719,,,,,79,0.0007402666378766298,0.01637977361679077,0.09669743478298187,0.1716262847185135,,,,,,,,
0.000845372050816697,2738,,,,,,,,,,,,,,,,,
0.000845372050816697,2738,,,,,,,,,,,,,,,,,
0.000845372050816697,2738,,,,,,,,,,,,,,,,,
0.000845372050816697,2738,,,,,,,,,,,,,,,,,
,2738,0.0005612255772575736,0.01673145964741707,0.09068965911865234,0.1844913512468338,80,,,,,,,,,,,,
,2753,,,,,80,0.0008191955857910216,0.016768885776400566,0.09669747203588486,0.17646969854831696,,,,,,,,
0.000854355716878403,2771,,,,,,,,,,,,,,,,,
0.000854355716878403,2771,,,,,,,,,,,,,,,,,
0.000854355716878403,2771,,,,,,,,,,,,,,,,,
0.000854355716878403,2771,,,,,,,,,,,,,,,,,
,2771,0.0006704984116367996,0.014931577257812023,0.11169829964637756,0.13367773592472076,81,,,,,,,,,,,,
,2787,,,,,81,0.0007204523426480591,0.01507214643061161,0.09669739753007889,0.15821990370750427,,,,,,,,
0.0008633393829401088,2804,,,,,,,,,,,,,,,,,
0.0008633393829401088,2804,,,,,,,,,,,,,,,,,
0.0008633393829401088,2804,,,,,,,,,,,,,,,,,
0.0008633393829401088,2804,,,,,,,,,,,,,,,,,
,2804,0.0009782272391021252,0.021256282925605774,0.08852510154247284,0.24011585116386414,82,,,,,,,,,,,,
,2821,,,,,82,0.0007673634099774063,0.016057664528489113,0.09669745713472366,0.16896577179431915,,,,,,,,
0.0008723230490018149,2837,,,,,,,,,,,,,,,,,
0.0008723230490018149,2837,,,,,,,,,,,,,,,,,
0.0008723230490018149,2837,,,,,,,,,,,,,,,,,
0.0008723230490018149,2837,,,,,,,,,,,,,,,,,
,2837,0.0010351274395361543,0.01625773124396801,0.10460545867681503,0.1554195135831833,83,,,,,,,,,,,,
,2855,,,,,83,0.0008084105211310089,0.01697462610900402,0.09669741988182068,0.17686066031455994,,,,,,,,
0.0008813067150635209,2870,,,,,,,,,,,,,,,,,
0.0008813067150635209,2870,,,,,,,,,,,,,,,,,
0.0008813067150635209,2870,,,,,,,,,,,,,,,,,
0.0008813067150635209,2870,,,,,,,,,,,,,,,,,
,2870,0.0002610522205941379,0.012434004805982113,0.089620441198349,0.13874070346355438,84,,,,,,,,,,,,
,272,,,,,,,,,,0.0009302924736402929,0.028898723423480988,0.09195023030042648,0.31428655982017517,,,,
,273,,,,,,,,,,0.0012911693193018436,0.03507375717163086,0.039159953594207764,0.895653486251831,,,,
,274,,,,,,,,,,0.001001211698167026,0.029323961585760117,0.07243724912405014,0.4048187732696533,,,,
,275,,,,,,,,,,0.0023906235583126545,0.03392210975289345,0.09695577621459961,0.3498719334602356,,,,
,276,,,,,,,,,,0.0010067288530990481,0.02815042994916439,0.08865968883037567,0.3175109922885895,,,,
,277,,,,,,,,,,0.0011478945380076766,0.03205549716949463,0.05721943825483322,0.5602203011512756,,,,
,278,,,,,,,,,,0.0015807881718501449,0.03931435942649841,0.025477152317762375,1.543121576309204,,,,
,279,,,,,,,,,,0.0011252433760091662,0.030882813036441803,0.06866084039211273,0.44978779554367065,,,,
,280,,,,,,,,,,0.0005268083186820149,0.019750989973545074,0.11188463866710663,0.17652994394302368,,,,
,281,,,,,,,,,,0.0023674399126321077,0.03800709545612335,0.10694815963506699,0.355378657579422,,,,
,282,,,,,,,,,,0.001176937366835773,0.030612826347351074,0.08197197318077087,0.373454749584198,,,,
,283,,,,,,,,,,0.001530410721898079,0.03659091144800186,0.07832591235637665,0.46716222167015076,,,,
,284,,,,,,,,,,0.0011973916552960873,0.030751651152968407,0.07550571858882904,0.4072757363319397,,,,
,285,,,,,,,,,,0.001313250744715333,0.03487018123269081,0.06541398167610168,0.5330691337585449,,,,
,286,,,,,,,,,,0.0015776408836245537,0.03064265474677086,0.1331549882888794,0.2301277071237564,,,,
,287,,,,,,,,,,0.0038275073748081923,0.043130870908498764,0.08672043681144714,0.49735525250434875,,,,
,288,,,,,,,,,,0.001193676725961268,0.03211468085646629,0.053386859595775604,0.6015464067459106,,,,
,2889,,,,,84,,,,,,,,,0.0014896319480612874,0.032607316970825195,0.07917174696922302,0.4957396686077118
,2889,,,,,84,0.0007346959318965673,0.0166337713599205,0.09669741243124008,0.17303073406219482,,,,,,,,
0.0008902903811252269,2903,,,,,,,,,,,,,,,,,
0.0008902903811252269,2903,,,,,,,,,,,,,,,,,
0.0008902903811252269,2903,,,,,,,,,,,,,,,,,
0.0008902903811252269,2903,,,,,,,,,,,,,,,,,
,2903,0.0002559052954893559,0.01206347905099392,0.09961044788360596,0.12110655009746552,85,,,,,,,,,,,,
,2923,,,,,85,0.0008930892217904329,0.01895103044807911,0.09669741988182068,0.19837860763072968,,,,,,,,
0.0008992740471869329,2936,,,,,,,,,,,,,,,,,
0.0008992740471869329,2936,,,,,,,,,,,,,,,,,
0.0008992740471869329,2936,,,,,,,,,,,,,,,,,
0.0008992740471869329,2936,,,,,,,,,,,,,,,,,
,2936,0.0002099253179039806,0.010618473403155804,0.11123689264059067,0.09545818716287613,86,,,,,,,,,,,,
,2957,,,,,86,0.0006946055218577385,0.015891294926404953,0.09669742733240128,0.16708223521709442,,,,,,,,
0.0009082577132486388,2969,,,,,,,,,,,,,,,,,
0.0009082577132486388,2969,,,,,,,,,,,,,,,,,
0.0009082577132486388,2969,,,,,,,,,,,,,,,,,
0.0009082577132486388,2969,,,,,,,,,,,,,,,,,
,2969,0.0014938055537641048,0.019038928672671318,0.12031583487987518,0.15824124217033386,87,,,,,,,,,,,,
,2991,,,,,87,0.0007744659669697285,0.017526008188724518,0.09669743478298187,0.18289737403392792,,,,,,,,
0.0009172413793103449,3002,,,,,,,,,,,,,,,,,
0.0009172413793103449,3002,,,,,,,,,,,,,,,,,
0.0009172413793103449,3002,,,,,,,,,,,,,,,,,
0.0009172413793103449,3002,,,,,,,,,,,,,,,,,
,3002,0.0010916620958596468,0.023475512862205505,0.0962672084569931,0.24385780096054077,88,,,,,,,,,,,,
,3025,,,,,88,0.0007594709750264883,0.016407223418354988,0.09669744223356247,0.17168645560741425,,,,,,,,
0.0009262250453720508,3035,,,,,,,,,,,,,,,,,
0.0009262250453720508,3035,,,,,,,,,,,,,,,,,
0.0009262250453720508,3035,,,,,,,,,,,,,,,,,
0.0009262250453720508,3035,,,,,,,,,,,,,,,,,
,3035,0.000490009319037199,0.015303014777600765,0.09196361154317856,0.1664029210805893,89,,,,,,,,,,,,
,289,,,,,,,,,,0.00021146840299479663,0.012112107127904892,0.09195023030042648,0.13172458112239838,,,,
,290,,,,,,,,,,0.000307467911625281,0.014596263878047466,0.039159953594207764,0.3727343678474426,,,,
,291,,,,,,,,,,0.00018131027172785252,0.01164664700627327,0.07243724912405014,0.16078254580497742,,,,
,292,,,,,,,,,,0.0016604508273303509,0.023393817245960236,0.09695577621459961,0.2412833571434021,,,,
,293,,,,,,,,,,0.000708833453245461,0.01918599382042885,0.08865968883037567,0.2164003998041153,,,,
,294,,,,,,,,,,0.00016297039110213518,0.010449579916894436,0.05721943825483322,0.18262286484241486,,,,
,295,,,,,,,,,,0.00015730013546999544,0.010988800786435604,0.025477152317762375,0.4313196539878845,,,,
,296,,,,,,,,,,0.0007810591487213969,0.019613061100244522,0.06866084039211273,0.285651296377182,,,,
,297,,,,,,,,,,0.00036648623063229024,0.01264660619199276,0.11188463866710663,0.11303254216909409,,,,
,298,,,,,,,,,,0.0005009958404116333,0.013577739708125591,0.10694815963506699,0.1269562542438507,,,,
,299,,,,,,,,,,0.00035105430288240314,0.014521867036819458,0.08197197318077087,0.177156463265419,,,,
,300,,,,,,,,,,0.00047126878052949905,0.016828279942274094,0.07832591235637665,0.21484942734241486,,,,
,301,,,,,,,,,,0.00019075709860771894,0.01201474666595459,0.07550571858882904,0.15912364423274994,,,,
,302,,,,,,,,,,0.0005543926963582635,0.0165245421230793,0.06541398167610168,0.2526147961616516,,,,
,303,,,,,,,,,,0.0012901239097118378,0.025052590295672417,0.1331549882888794,0.18814606964588165,,,,
,304,,,,,,,,,,0.0002744838420767337,0.014841876924037933,0.08672043681144714,0.1711462289094925,,,,
,305,,,,,,,,,,0.0002904936845880002,0.01359495148062706,0.053386859595775604,0.25464972853660583,,,,
,3059,,,,,89,,,,,,,,,0.0005035764188505709,0.015438447706401348,0.07917174696922302,0.21539975702762604
,3059,,,,,89,0.000750100938603282,0.014861546456813812,0.09669740498065948,0.1556030511856079,,,,,,,,
0.0009352087114337568,3068,,,,,,,,,,,,,,,,,
0.0009352087114337568,3068,,,,,,,,,,,,,,,,,
0.0009352087114337568,3068,,,,,,,,,,,,,,,,,
0.0009352087114337568,3068,,,,,,,,,,,,,,,,,
,3068,0.0006582617643289268,0.020657014101743698,0.07128036022186279,0.2897994816303253,90,,,,,,,,,,,,
,3093,,,,,90,0.0008436345378868282,0.018148312345147133,0.09669744223356247,0.190019428730011,,,,,,,,
0.0009441923774954628,3101,,,,,,,,,,,,,,,,,
0.0009441923774954628,3101,,,,,,,,,,,,,,,,,
0.0009441923774954628,3101,,,,,,,,,,,,,,,,,
0.0009441923774954628,3101,,,,,,,,,,,,,,,,,
,3101,0.003247066168114543,0.024717947468161583,0.11555686593055725,0.21390287578105927,91,,,,,,,,,,,,
,3127,,,,,91,0.0007383210468105972,0.01588412933051586,0.09669743478298187,0.16657395660877228,,,,,,,,
0.0009531760435571689,3134,,,,,,,,,,,,,,,,,
0.0009531760435571689,3134,,,,,,,,,,,,,,,,,
0.0009531760435571689,3134,,,,,,,,,,,,,,,,,
0.0009531760435571689,3134,,,,,,,,,,,,,,,,,
,3134,0.0002745433012023568,0.009575304575264454,0.10551692545413971,0.09074661135673523,92,,,,,,,,,,,,
,3161,,,,,92,0.0006496866699308157,0.014158518984913826,0.09669743478298187,0.14830763638019562,,,,,,,,
0.0009621597096188748,3167,,,,,,,,,,,,,,,,,
0.0009621597096188748,3167,,,,,,,,,,,,,,,,,
0.0009621597096188748,3167,,,,,,,,,,,,,,,,,
0.0009621597096188748,3167,,,,,,,,,,,,,,,,,
,3167,0.0009470930090174079,0.015374558977782726,0.10102587938308716,0.1521843522787094,93,,,,,,,,,,,,
,3195,,,,,93,0.0008382626692764461,0.018711954355239868,0.09669741988182068,0.1956692934036255,,,,,,,,
0.0009711433756805808,3200,,,,,,,,,,,,,,,,,
0.0009711433756805808,3200,,,,,,,,,,,,,,,,,
0.0009711433756805808,3200,,,,,,,,,,,,,,,,,
0.0009711433756805808,3200,,,,,,,,,,,,,,,,,
,3200,0.0006363699794746935,0.0175485759973526,0.0918712466955185,0.1910126954317093,94,,,,,,,,,,,,
,306,,,,,,,,,,0.0006620014901272953,0.014088093303143978,0.09195023030042648,0.15321432054042816,,,,
,307,,,,,,,,,,0.0004117595381103456,0.014856426976621151,0.039159953594207764,0.37937796115875244,,,,
,308,,,,,,,,,,0.00031464442145079374,0.013130085542798042,0.07243724912405014,0.18126149475574493,,,,
,309,,,,,,,,,,0.0008172583766281605,0.014719164930284023,0.09695577621459961,0.15181316435337067,,,,
,310,,,,,,,,,,0.00012218182382639498,0.009022681042551994,0.08865968883037567,0.10176755487918854,,,,
,311,,,,,,,,,,0.0001736557314870879,0.012014992535114288,0.05721943825483322,0.20998091995716095,,,,
,312,,,,,,,,,,0.0004158442316111177,0.015829766169190407,0.025477152317762375,0.6213316321372986,,,,
,313,,,,,,,,,,0.0003807124448940158,0.015947867184877396,0.06866084039211273,0.23227016627788544,,,,
,314,,,,,,,,,,0.0004593199701048434,0.013917334377765656,0.11188463866710663,0.12439002841711044,,,,
,315,,,,,,,,,,0.0011933406349271536,0.020155567675828934,0.10694815963506699,0.1884610801935196,,,,
,316,,,,,,,,,,0.00038488078280352056,0.015343903563916683,0.08197197318077087,0.18718473613262177,,,,
,317,,,,,,,,,,0.0007663501310162246,0.019746512174606323,0.07832591235637665,0.25210699439048767,,,,
,318,,,,,,,,,,0.0005783468950539827,0.017153704538941383,0.07550571858882904,0.22718414664268494,,,,
,319,,,,,,,,,,0.0005402275710366666,0.01857415772974491,0.06541398167610168,0.28394776582717896,,,,
,320,,,,,,,,,,0.0009564158390276134,0.018177304416894913,0.1331549882888794,0.1365123689174652,,,,
,321,,,,,,,,,,0.0007225695881061256,0.01766207441687584,0.08672043681144714,0.2036667764186859,,,,
,322,,,,,,,,,,0.00017445586854591966,0.011303289793431759,0.053386859595775604,0.2117241472005844,,,,
,3229,,,,,94,,,,,,,,,0.0005439509986899793,0.015506663359701633,0.07917174696922302,0.22665856778621674
,3229,,,,,94,0.0008863964467309415,0.018024737015366554,0.09669744223356247,0.1885828971862793,,,,,,,,
0.0009801270417422868,3233,,,,,,,,,,,,,,,,,
0.0009801270417422868,3233,,,,,,,,,,,,,,,,,
0.0009801270417422868,3233,,,,,,,,,,,,,,,,,
0.0009801270417422868,3233,,,,,,,,,,,,,,,,,
,3233,0.0005462970002554357,0.015401016920804977,0.07402165979146957,0.20806092023849487,95,,,,,,,,,,,,
,3263,,,,,95,0.0007098775822669268,0.01693612150847912,0.09669747203588486,0.17711834609508514,,,,,,,,
0.0009891107078039928,3266,,,,,,,,,,,,,,,,,
0.0009891107078039928,3266,,,,,,,,,,,,,,,,,
0.0009891107078039928,3266,,,,,,,,,,,,,,,,,
0.0009891107078039928,3266,,,,,,,,,,,,,,,,,
,3266,0.0009189864504151046,0.01563490740954876,0.1189238429069519,0.13146990537643433,96,,,,,,,,,,,,
,3297,,,,,96,0.0007026748498901725,0.015042908489704132,0.09669742733240128,0.1579149216413498,,,,,,,,
0.0009980943738656988,3299,,,,,,,,,,,,,,,,,
0.0009980943738656988,3299,,,,,,,,,,,,,,,,,
0.0009980943738656988,3299,,,,,,,,,,,,,,,,,
0.0009980943738656988,3299,,,,,,,,,,,,,,,,,
,3299,0.0004542185633908957,0.013373792171478271,0.07132208347320557,0.1875126212835312,97,,,,,,,,,,,,
,3331,,,,,97,0.0008250348037108779,0.01703900285065174,0.09669741988182068,0.17810508608818054,,,,,,,,
0.0009999981180738998,3332,,,,,,,,,,,,,,,,,
0.0009999981180738998,3332,,,,,,,,,,,,,,,,,
0.0009999981180738998,3332,,,,,,,,,,,,,,,,,
0.0009999981180738998,3332,,,,,,,,,,,,,,,,,
,3332,0.0006374606746248901,0.015776850283145905,0.1080687865614891,0.14598895609378815,98,,,,,,,,,,,,
0.0009999903092194004,3365,,,,,,,,,,,,,,,,,
,3365,0.00031898822635412216,0.016063323244452477,0.11136956512928009,0.14423438906669617,98,,,,,,,,,,,,
,3365,,,,,98,0.0006476686103269458,0.014410030096769333,0.09669744968414307,0.15101058781147003,,,,,,,,
0.0009999764371194095,3398,,,,,,,,,,,,,,,,,
0.0009999764371194095,3398,,,,,,,,,,,,,,,,,
0.0009999764371194095,3398,,,,,,,,,,,,,,,,,
0.0009999764371194095,3398,,,,,,,,,,,,,,,,,
,3398,0.0032846108078956604,0.029977483674883842,0.11389188468456268,0.2632099688053131,99,,,,,,,,,,,,
,323,,,,,,,,,,0.00034173703170381486,0.013479660265147686,0.09195023030042648,0.14659734070301056,,,,
,324,,,,,,,,,,0.0004564717528410256,0.01535855047404766,0.039159953594207764,0.3922003209590912,,,,
,325,,,,,,,,,,0.0006648411508649588,0.016776902601122856,0.07243724912405014,0.23160597681999207,,,,
,326,,,,,,,,,,0.0007345828926190734,0.0157221220433712,0.09695577621459961,0.16215763986110687,,,,
,327,,,,,,,,,,0.00030966830672696233,0.011492965742945671,0.08865968883037567,0.12963010370731354,,,,
,328,,,,,,,,,,0.0003032019594684243,0.01302834041416645,0.05721943825483322,0.22769077122211456,,,,
,329,,,,,,,,,,0.000762412790209055,0.0186261348426342,0.025477152317762375,0.7310914397239685,,,,
,330,,,,,,,,,,0.0002160089643439278,0.011032326146960258,0.06866084039211273,0.16067855060100555,,,,
,331,,,,,,,,,,0.0004084723477717489,0.012819009833037853,0.11188463866710663,0.11457344889640808,,,,
,332,,,,,,,,,,0.0002963207371067256,0.01385908480733633,0.10694815963506699,0.12958693504333496,,,,
,333,,,,,,,,,,0.0006834640516899526,0.016321202740073204,0.08197197318077087,0.1991070806980133,,,,
,334,,,,,,,,,,0.00028922868659719825,0.011442235670983791,0.07832591235637665,0.14608491957187653,,,,
,335,,,,,,,,,,0.00018254324095323682,0.010139133781194687,0.07550571858882904,0.13428297638893127,,,,
,336,,,,,,,,,,0.00037432712269946933,0.013267714530229568,0.06541398167610168,0.2028268575668335,,,,
,337,,,,,,,,,,0.0002572210505604744,0.009971828199923038,0.1331549882888794,0.07488887757062912,,,,
,338,,,,,,,,,,0.0002359087811782956,0.011442476883530617,0.08672043681144714,0.13194669783115387,,,,
,339,,,,,,,,,,0.0006486112833954394,0.01520459819585085,0.053386859595775604,0.28480032086372375,,,,
,3399,,,,,99,,,,,,,,,0.0004150312452111393,0.013480959460139275,0.07917174696922302,0.20967867970466614
,3399,,,,,99,0.0009582832572050393,0.020369112491607666,0.09669744223356247,0.21256548166275024,,,,,,,,
0.000999956501942319,3431,,,,,,,,,,,,,,,,,
0.000999956501942319,3431,,,,,,,,,,,,,,,,,
0.000999956501942319,3431,,,,,,,,,,,,,,,,,
0.000999956501942319,3431,,,,,,,,,,,,,,,,,
,3431,0.0014040976529940963,0.019561154767870903,0.10653044283390045,0.18362030386924744,100,,,,,,,,,,,,
,3433,,,,,100,0.0007753267418593168,0.015863360837101936,0.09669745713472366,0.1657315492630005,,,,,,,,
0.0009999305039301188,3464,,,,,,,,,,,,,,,,,
0.0009999305039301188,3464,,,,,,,,,,,,,,,,,
0.0009999305039301188,3464,,,,,,,,,,,,,,,,,
0.0009999305039301188,3464,,,,,,,,,,,,,,,,,
,3464,0.0005926566082052886,0.016615701839327812,0.10127072036266327,0.16407211124897003,101,,,,,,,,,,,,
,3467,,,,,101,0.0007641306146979332,0.016455961391329765,0.09669743478298187,0.1729028970003128,,,,,,,,
0.000999898443398395,3497,,,,,,,,,,,,,,,,,
0.000999898443398395,3497,,,,,,,,,,,,,,,,,
0.000999898443398395,3497,,,,,,,,,,,,,,,,,
0.000999898443398395,3497,,,,,,,,,,,,,,,,,
,3497,0.001910003717057407,0.020925771445035934,0.09153950214385986,0.2285982370376587,102,,,,,,,,,,,,
,3501,,,,,102,0.0006032486562617123,0.01365581713616848,0.09669744968414307,0.14273078739643097,,,,,,,,
0.000999860320736327,3530,,,,,,,,,,,,,,,,,
0.000999860320736327,3530,,,,,,,,,,,,,,,,,
0.000999860320736327,3530,,,,,,,,,,,,,,,,,
0.000999860320736327,3530,,,,,,,,,,,,,,,,,
,3530,0.0005374314496293664,0.014824509620666504,0.11893884837627411,0.12463974952697754,103,,,,,,,,,,,,
,3535,,,,,103,0.0006565500516444445,0.01472530234605074,0.09669744223356247,0.15452800691127777,,,,,,,,
0.0009998161364066795,3563,,,,,,,,,,,,,,,,,
0.0009998161364066795,3563,,,,,,,,,,,,,,,,,
0.0009998161364066795,3563,,,,,,,,,,,,,,,,,
0.0009998161364066795,3563,,,,,,,,,,,,,,,,,
,3563,0.00022279832046478987,0.012601923197507858,0.08532389253377914,0.14769510924816132,104,,,,,,,,,,,,
,340,,,,,,,,,,0.001334971166215837,0.01866607554256916,0.09195023030042648,0.20300191640853882,,,,
,341,,,,,,,,,,0.00016144828987307847,0.009224263951182365,0.039159953594207764,0.23555342853069305,,,,
,342,,,,,,,,,,0.0002905699657276273,0.011125553399324417,0.07243724912405014,0.15358881652355194,,,,
,343,,,,,,,,,,0.0013752589002251625,0.01964264176785946,0.09695577621459961,0.20259380340576172,,,,
,344,,,,,,,,,,0.0010531736770644784,0.020294008776545525,0.08865968883037567,0.22889778017997742,,,,
,345,,,,,,,,,,0.00024345626297872514,0.00943385437130928,0.05721943825483322,0.1648714691400528,,,,
,346,,,,,,,,,,0.00024273048620671034,0.009665124118328094,0.025477152317762375,0.3793642222881317,,,,
,347,,,,,,,,,,0.0002877001534216106,0.013494519516825676,0.06866084039211273,0.1965387761592865,,,,
,348,,,,,,,,,,0.0009638952906243503,0.020032431930303574,0.11188463866710663,0.1790454089641571,,,,
,349,,,,,,,,,,0.0016767969354987144,0.02225477062165737,0.10694815963506699,0.20808930695056915,,,,
,350,,,,,,,,,,0.0007347219507209957,0.017038602381944656,0.08197197318077087,0.2078588455915451,,,,
,351,,,,,,,,,,0.0003491224197205156,0.011124118231236935,0.07832591235637665,0.1420234590768814,,,,
,352,,,,,,,,,,0.00018781340622808784,0.009635798633098602,0.07550571858882904,0.1276167929172516,,,,
,353,,,,,,,,,,0.00012722989777103066,0.007444297894835472,0.06541398167610168,0.11380283534526825,,,,
,354,,,,,,,,,,0.002024763962253928,0.02619820088148117,0.1331549882888794,0.19674965739250183,,,,
,355,,,,,,,,,,0.0023256931453943253,0.02209724299609661,0.08672043681144714,0.25481006503105164,,,,
,356,,,,,,,,,,0.00011187850759597495,0.008244500495493412,0.053386859595775604,0.1544293612241745,,,,
,3569,,,,,104,,,,,,,,,0.0008129319176077843,0.0152288181707263,0.07917174696922302,0.19819720089435577
,3569,,,,,104,0.0007314210524782538,0.015131402760744095,0.09669742733240128,0.15817025303840637,,,,,,,,
0.0009997658909458023,3596,,,,,,,,,,,,,,,,,
0.0009997658909458023,3596,,,,,,,,,,,,,,,,,
0.0009997658909458023,3596,,,,,,,,,,,,,,,,,
0.0009997658909458023,3596,,,,,,,,,,,,,,,,,
,3596,0.0005348299164324999,0.016060005873441696,0.09106963872909546,0.17634861171245575,105,,,,,,,,,,,,
,3603,,,,,105,0.0006737229414284229,0.015615742653608322,0.09669741243124008,0.16385681927204132,,,,,,,,
0.0009997095849636167,3629,,,,,,,,,,,,,,,,,
