test_mse_epoch,test_mae_epoch,test_ssim_epoch,test_csi_16_epoch,test_csi_74_epoch,test_csi_133_epoch,test_csi_160_epoch,test_csi_181_epoch,test_csi_219_epoch,test_csi_avg_epoch,test_pod_16_epoch,test_pod_74_epoch,test_pod_133_epoch,test_pod_160_epoch,test_pod_181_epoch,test_pod_219_epoch,test_pod_avg_epoch,test_sucr_16_epoch,test_sucr_74_epoch,test_sucr_133_epoch,test_sucr_160_epoch,test_sucr_181_epoch,test_sucr_219_epoch,test_sucr_avg_epoch,test_bias_16_epoch,test_bias_74_epoch,test_bias_133_epoch,test_bias_160_epoch,test_bias_181_epoch,test_bias_219_epoch,test_bias_avg_epoch,test_fvd_epoch,test_aligned_mse_epoch,test_aligned_mae_epoch,test_aligned_ssim_epoch,test_aligned_csi_16_epoch,test_aligned_csi_74_epoch,test_aligned_csi_133_epoch,test_aligned_csi_160_epoch,test_aligned_csi_181_epoch,test_aligned_csi_219_epoch,test_aligned_csi_avg_epoch,test_aligned_pod_16_epoch,test_aligned_pod_74_epoch,test_aligned_pod_133_epoch,test_aligned_pod_160_epoch,test_aligned_pod_181_epoch,test_aligned_pod_219_epoch,test_aligned_pod_avg_epoch,test_aligned_sucr_16_epoch,test_aligned_sucr_74_epoch,test_aligned_sucr_133_epoch,test_aligned_sucr_160_epoch,test_aligned_sucr_181_epoch,test_aligned_sucr_219_epoch,test_aligned_sucr_avg_epoch,test_aligned_bias_16_epoch,test_aligned_bias_74_epoch,test_aligned_bias_133_epoch,test_aligned_bias_160_epoch,test_aligned_bias_181_epoch,test_aligned_bias_219_epoch,test_aligned_bias_avg_epoch,test_aligned_fvd_epoch,epoch,step
0.008316014893352985,0.03610891476273537,0.6889877319335938,0.7346290946006775,0.6820883750915527,0.3578144609928131,0.23193314671516418,0.20141643285751343,0.08905958384275436,0.38282352685928345,0.8709920644760132,0.8123742341995239,0.5203348398208618,0.3606419563293457,0.31082937121391296,0.1473214328289032,0.5037490129470825,0.8243241310119629,0.8096340894699097,0.5339298844337463,0.3938940167427063,0.3639488220214844,0.18380463123321533,0.5182559490203857,2.323707342147827,2.0954816341400146,1.9767258167266846,1.744788408279419,1.5181424617767334,1.3371127843856812,1.8326597213745117,290.32342529296875,0.008316855877637863,0.03530442342162132,0.6977916359901428,0.7468591928482056,0.6804348826408386,0.3661554455757141,0.2325882911682129,0.1846703737974167,0.07594408839941025,0.38110870122909546,0.8701789975166321,0.8024722933769226,0.5316374897956848,0.3690246045589447,0.2904071807861328,0.125,0.49812009930610657,0.8405115604400635,0.8173277378082275,0.540511429309845,0.38616058230400085,0.3365175724029541,0.16213808953762054,0.5138611793518066,2.230893611907959,2.0063962936401367,2.013587713241577,1.9007453918457031,1.550059199333191,1.2370835542678833,1.8231276273727417,281.349609375,0,0
